sample_id,latitude,longitude,elevation_m,slope_deg,aspect_deg,depth_m,formation,mn_pct,fe_pct,sio2_pct,ore_thickness_m,is_manganese
GS01232,21.285241881610034,80.32163971215833,667.086891045167,11.454008079488249,208.74032412133073,17.984998535907685,Manganiferous_Formation,55.0,10.779662713806227,5.0,4.4127521259288836,1
GS01233,21.212453633153803,80.16979939455918,669.1737760793026,23.036909287467836,358.82215706860666,1.545100396967003,Laterite,5.797020468901318,11.796750027755035,45.67460595383195,0.8414177286400669,0
GS01234,21.460666730150354,80.25148134223247,543.3779275078307,4.345606529173378,100.07907624717765,18.98392288748682,Gondite,27.154378676180613,24.926346023827705,54.75778270649104,0.8282743370909864,0
GS01235,21.347410537489505,80.4372579460119,612.8012019203103,17.746668066668736,280.6863715316081,55.99350198707378,Gondite,11.515707661870167,15.481045207634873,38.06731239336591,0.8667377583494913,0
GS01236,21.545743299935857,80.35768520639584,636.4842548195371,0.6555602221146956,209.30571727691668,72.92715101381843,Manganiferous_Formation,23.583639719066372,13.993797550822885,41.53935847625971,0.3415537016092988,0
GS01237,21.389283962676622,80.36028975373353,723.5223686593449,13.70606583225444,351.3169957531987,7.481045314541266,Laterite,13.855798037669878,16.62160040373456,50.34507352241857,2.831605127401093,1
GS01238,21.58727737116589,80.4467285942754,607.229921313726,2.619498751499178,298.00914598737086,44.260734972954396,Granite,23.512883215782086,10.93790796499594,37.659124512497385,2.0159310609277483,0
GS01239,21.274210206281246,80.457589222985,705.7438013824183,16.630151305490887,359.46904067625337,55.64249988094659,Schist,1.1310663947866644,15.254105116571527,44.770769718504525,0.8179585131714552,0
GS01240,21.547449267182245,80.46791702871177,649.8864798125634,14.758857639851302,211.7969980064807,22.11046568850149,Laterite,20.661281738273942,13.388786560609491,35.152237968358904,2.028647332094788,0
GS01241,21.510638741116697,80.13793967730126,637.5982319419667,15.55347593233196,73.63582471617661,45.591763133624156,Manganiferous_Formation,38.19403190075203,10.366389793489368,28.12594995207759,2.0023278370976088,1
GS01242,21.508368737857623,80.31765040078524,667.4225778393279,1.5865955716797924,181.32733285010417,57.21987408046183,Quartzite,16.039308577964338,16.584795705093818,27.061502869654227,0.1531758930695618,0
GS01243,21.537913291246756,80.39620380848733,622.619053942301,12.656571944864133,256.00000825820683,67.01753945083014,Granite,12.07682750137286,10.421785133823299,37.076269363210514,0.8644211963310464,0
GS01244,21.5044095963772,80.4027707380508,619.9673926335134,26.476934718497077,278.76973902537173,36.199988065598475,Gondite,11.972376635112491,8.97605789598126,57.64228202131403,1.3628226076454764,0
GS01245,21.450488128652566,80.342686480788,530.664986594692,12.912003067376704,0.18359604573968458,59.82857751351685,Gondite,4.208137240396847,17.5136253020271,24.1700611033053,4.423853926901339,1
GS01246,21.252497951072954,80.16671493407347,632.6432054870477,25.031018341335322,181.80975186082586,24.142637739187975,Manganiferous_Formation,41.82348788008716,8.627638153085996,33.18920961894672,14.062408382554738,1
GS01247,21.2130104717965,80.41896822157666,616.4022297695891,12.931755327180664,84.68444878943276,17.04373974177269,Manganiferous_Formation,27.55597400851856,11.373042739636933,26.974199550370415,6.5187551818883405,1
GS01248,21.568339139126277,80.38804453340597,613.8813307455645,14.813380452156526,314.9682599717238,14.985099687253394,Granite,18.780805149126103,5.356017236616692,52.69793322794682,1.0257299563416054,0
GS01249,21.446660125808297,80.13445430861961,679.1811143813028,19.736223949024314,55.04595985808228,28.709818546058095,Gondite,18.19362519440419,19.81541391088317,54.95471972259419,0.38383917422002456,0
GS01250,21.518614916390472,80.28552392986975,696.1042366953357,33.273867788247884,239.92424984694003,2.870374543107923,Quartzite,18.61289210287629,17.620081059578467,23.908669957357237,0.4847277336248123,0
GS01251,21.39260894060502,80.16959095980872,666.2536153249629,3.810115632632931,95.78238851697294,22.639347013219975,Manganiferous_Formation,50.844685689272005,14.851670169984757,19.4609764409088,4.818225864492987,1
GS01252,21.246923275584958,80.23499081828518,719.6790633314632,1.151981903141079,128.35517155713802,52.17782595545826,Quartzite,0.0,16.93662810198872,28.7649648500404,0.1,0
GS01253,21.25007431688102,80.10723243688227,690.2893348081255,21.27850143335158,338.6013338724641,51.833523772810935,Manganiferous_Formation,18.97714285781012,4.3510807686319435,25.74897704418003,0.2384062250149731,0
GS01254,21.47422611489159,80.2601319473643,629.3460667136051,33.218398112494924,86.56132514690862,5.884304519319299,Quartzite,24.025631519157514,16.14499482339576,30.2186181593895,1.4964397737674595,0
GS01255,21.372122357959785,80.31995076846248,617.6000599999934,34.64030963941502,34.200994256255036,22.99324936644961,Manganiferous_Formation,22.779522354575562,10.717055128131863,27.283492187707473,4.367953080593654,1
GS01256,21.280209890680133,80.34783303713083,671.8975565736793,16.945748658720063,24.942564519921298,45.564613174233735,Manganiferous_Formation,24.240664439510127,6.805876226535313,9.689859740753892,3.813621073827336,1
GS01257,21.396637818696576,80.36539613805148,690.163697693133,16.382856737978447,181.66143963580637,25.484171000248228,Gondite,11.595765348742017,17.500241207228605,26.470502068349898,0.22253120546757768,0
GS01258,21.225683574830054,80.43451652524098,747.8491014922049,22.573731976081866,231.01613362234366,33.43904193510988,Manganiferous_Formation,23.110968834292407,20.178624693703394,18.15269543444328,4.961808457086788,1
GS01259,21.43278856076576,80.18618516291029,733.3821131458067,19.447216502173944,117.8257116855194,57.02486056926112,Gondite,9.328893118846537,22.466697094781708,40.91149391239435,0.6329934759199081,0
GS01260,21.30759736177404,80.14819272897539,612.0968895444981,22.193082016494134,248.4935070455091,0.7413463565304035,Quartzite,5.3632625911413445,18.11072509255308,34.23477989994401,3.386475293277962,1
GS01261,21.519023640254876,80.44061486875917,642.8595603910917,30.589979893826296,21.97213868636561,22.11148352707444,Schist,14.16978481510438,14.848859202704016,32.10438253787403,0.8352167150042564,0
GS01262,21.32414478356943,80.16264512595706,696.9712463442439,26.120715932066325,308.64047217223566,11.389779502801334,Laterite,15.675725390217867,13.922288395405436,24.89744362596273,0.1,0
GS01263,21.38208805963272,80.48990403253448,724.759844464128,17.390708709037845,293.96419550612563,10.208734621159339,Quartzite,9.31657958388016,10.477482067783864,15.751351139915023,0.982879533896068,0
GS01264,21.20464821596324,80.43701529175945,715.7278628093354,16.165256065005934,354.77865770115085,76.72321731577976,Laterite,9.241669002219972,13.651334081466617,54.57840472811699,0.9455176517458779,0
GS01265,21.228978755117822,80.30035064235584,645.5285517018058,22.386061197959062,337.14179312466433,30.12482652499342,Gondite,16.82788695279172,19.542619797940723,31.53526774622261,3.569390594761249,0
GS01266,21.356997422562674,80.49256856996881,562.2184143300038,15.949719954710412,128.2309790108141,42.16708679277119,Gondite,23.399534124885122,24.115695660124686,67.5259093313964,0.37157805782734715,0
GS01267,21.39197553388685,80.1389506916432,580.0744536628087,16.022277294297396,143.7391382456078,58.70575096557061,Laterite,23.22075042845166,10.917593465179806,44.27349669081181,3.392152721652735,1
GS01268,21.440008219247723,80.22122630447004,669.084346002359,0.5707065625276686,268.54734509217343,3.795797988804015,Laterite,10.470232221984492,5.024932576641506,56.951033996210874,2.1948321364555885,0
GS01269,21.316665031483723,80.35528976601624,673.9557905597042,6.092244809255795,48.26979790379395,19.281811084615867,Granite,25.147080000302438,12.345630019438476,46.92184735416933,0.4712918580042059,0
GS01270,21.477992754450618,80.24000274738927,573.092443859593,17.097977399851356,113.04529568814054,66.571822987497,Granite,18.136947843328723,19.519770564355674,36.902193892243616,0.4786941957174126,0
GS01271,21.544048958875685,80.47134902079232,653.119872762249,28.79287106676292,42.67473731123338,68.95924905423048,Manganiferous_Formation,28.252484039206834,23.233140251053484,11.176946926573542,0.1,0
GS01272,21.511940395557342,80.12625043527112,694.1857049880248,9.755445235449345,163.7591216662193,29.836073651264165,Schist,4.676289351166626,21.55020603328402,23.27792101524224,1.148194747806074,0
GS01273,21.215847530139342,80.31976473282438,569.4141339744999,18.292520159590214,198.72154075871435,29.98892797214146,Gondite,13.579148512595152,21.42642606189189,48.435812203831226,4.4843644670583025,1
GS01274,21.392202778903133,80.33634650695804,727.349804126309,12.073672966573126,76.01776918659087,60.55175016871055,Granite,22.11222788351808,10.752198231626299,38.18040858848795,1.1981964195399117,0
GS01275,21.241972071367268,80.36109124951089,623.5728196008122,3.668139633885616,9.5874072890778,23.60561813998953,Granite,13.709312501072898,10.893053132254959,42.398012489401665,0.4709985167287397,0
GS01276,21.29681800634501,80.20226648933271,738.0329178803656,33.54044690749552,258.9680994301883,9.367526491199847,Laterite,0.0,8.380951813668961,44.77548205938484,1.948040208974079,0
GS01277,21.59466503730686,80.24582657100794,612.658328795687,29.91358545876056,7.201859193420663,20.602836019246674,Granite,11.906447781845287,11.672601319372847,39.271692652709575,0.6588503319530126,0
GS01278,21.256998217160604,80.437472211866,578.1362161981075,2.7472348563417244,350.4249392142082,30.987578530861988,Quartzite,6.068053574238615,19.570488917055826,29.337709420383185,0.1524279224580391,0
GS01279,21.39955526138054,80.17797710758806,617.9304107110796,25.192554186389962,79.77861242726236,4.176376767607861,Gondite,4.615100471441897,23.122435934674627,47.1524296521872,7.930259867531629,1
GS01280,21.44726229372725,80.43074713886935,643.3396313845876,12.165296652512506,239.00403316186478,38.294420336013985,Granite,9.6256665534469,16.727586356414314,32.62175783237218,1.7042887044889454,0
GS01281,21.480985988217643,80.3250621691611,622.8064065259963,34.81974324716274,156.5106214463961,59.20060102182227,Quartzite,13.04768237647284,13.724395199950408,36.086831176611675,0.6320204938752194,0
GS01282,21.423859473394767,80.40487500447763,634.8799004898821,10.58394819401422,21.482589721358593,41.099611558436926,Schist,21.36224555578264,9.66637591163289,43.608687279652614,1.0442241985441925,0
GS01283,21.203908338967672,80.38544294650539,673.3775604773333,8.355845587690997,169.9860983884083,5.751627241160557,Schist,16.85895160360235,14.437424219933538,34.29243911781271,1.3844446086662314,0
GS01284,21.330584523297595,80.18300459815394,638.017444114252,19.876169190689183,186.03382834684788,35.21197050767668,Schist,9.380401195808389,16.015631638252774,13.185825700041693,0.9337871716866798,0
GS01285,21.407084657353884,80.32752509457355,645.3721324233595,29.229415717012145,307.6859549134326,56.712368643426615,Laterite,9.398014164840433,7.684639636134021,47.487050054642566,0.8167861824545927,0
GS01286,21.235146599657934,80.44708926112203,530.3541520558183,6.73816051369293,263.64566507324326,4.647732319215194,Gondite,12.534629120917966,19.607364642533945,50.059145958980615,1.4876667870827605,0
GS01287,21.34025077248367,80.27284649472077,677.4188611207331,24.829096940176594,28.54889091121909,4.787775178151081,Manganiferous_Formation,26.099167457915776,9.719858409688584,5.0,0.390357002864537,0
GS01288,21.213281243516548,80.48663630808933,643.7557691615832,2.1492304099392587,75.29856603561542,29.64811225447861,Granite,10.015544798612346,19.307079205506003,22.480505532061542,1.1678933256418684,0
GS01289,21.231431398862007,80.28088604004068,762.7205086338009,32.162716008867406,112.27956631738118,15.597117129896727,Schist,4.962993793760699,14.94540018974508,59.28655540982613,3.4044096917622655,1
GS01290,21.35876931048064,80.15711425466715,584.230438292223,2.8376220651554576,41.90676712733501,74.78246330467363,Gondite,3.930860942022516,16.486083464436536,37.78441614204694,1.0903518384233712,0
GS01291,21.253086301617223,80.25577387203107,523.419327005034,31.998098172045687,164.4836655292166,46.50748829917945,Gondite,9.179421056025088,11.490253949593463,35.04261527924438,0.32530769329475695,0
GS01292,21.427016339304625,80.48068096255622,693.2647945751029,17.1782537308446,354.3513087105128,22.986031952471695,Granite,0.0,13.276923570922753,29.883399115405155,8.63127895242588,1
GS01293,21.475785987654906,80.22788833973594,674.25689128191,15.683188947857195,185.26060484559417,56.38213832919607,Quartzite,16.484510240068982,18.210210616809782,22.631568189720387,0.6852902375106239,0
GS01294,21.520234679643636,80.44723926394683,579.4096885628198,34.06574778251318,267.07758059634097,29.99432410874631,Quartzite,7.161552792263625,14.34250882630813,32.666988292323396,0.8154270755927473,0
GS01295,21.280060097697923,80.45250027267275,542.9175731497136,34.66344621943767,245.8576071717646,10.569251550320802,Schist,21.732649226140673,9.475129921514153,46.693072869988534,1.129011548751514,0
GS01296,21.266993032903628,80.24007460973279,757.6177711479003,22.756234408635418,305.96811663316964,18.97857838748643,Laterite,19.4711502760481,15.5578702752614,34.81186448742801,3.176656701353149,0
GS01297,21.24182713613376,80.13330306322025,748.9877273424747,4.449175214996698,77.6604565676194,51.41978275675005,Granite,8.19414869821331,16.928375084192005,42.323409030716576,1.8207388288477067,0
GS01298,21.454572099817455,80.38982316366352,475.87802689057094,17.71595299793209,271.37745420949017,4.150088479759333,Granite,19.003838279910763,21.864442628360152,56.18848578207876,5.236422729644536,1
GS01299,21.48259029059476,80.2246049196056,617.924387952045,18.520708533448186,317.2878865100698,21.815123203845097,Manganiferous_Formation,44.65721730499357,19.0790311633988,22.250894072507563,20.0,1
GS01300,21.212634457930257,80.41316944570303,766.493443834873,18.00562498473584,61.74353627288739,16.66491821137397,Quartzite,13.870422331422176,14.676822268230659,38.6344988079013,7.628813044297784,1
GS01301,21.574484898497477,80.27706193930418,616.6756209555493,19.93221434820034,124.84879912368135,16.09080885412256,Granite,11.066477095349807,12.263324176678772,47.05272273122813,2.8994978827266,1
GS01302,21.220788513460587,80.29410669693705,615.6571436181343,0.6553649828036734,349.23663515936215,54.620992958077686,Gondite,19.680629499650497,13.858493003191548,23.80515639840084,0.8354463362136201,0
GS01303,21.416518534120428,80.41116376269942,630.2068470659442,24.892954851467586,281.08362455272527,66.06535334034916,Laterite,13.624096875853649,12.381332463110382,37.13663393678966,0.6266053788384959,0
GS01304,21.483624207780366,80.25294533242464,571.5372118362288,24.93380056835458,101.73269971351165,57.269328645140696,Laterite,19.312880178576997,17.530806128519735,57.46789429551633,0.17007034586245268,0
GS01305,21.548387649498434,80.27725093812916,530.665697904037,4.041442131226077,203.0190370720153,51.65822526404098,Quartzite,0.0,20.20832561307825,30.916995434482214,0.9090762606780814,0
GS01306,21.485634772852972,80.25047618750784,723.6783117514324,19.958380485603026,145.55740422581235,73.31614174542912,Schist,12.689395679136235,21.199171796470445,47.820158456045476,1.8970574595669139,0
GS01307,21.520691233227918,80.2469362061109,520.9944165626628,19.892641385252112,176.38746347776674,4.671390433943747,Manganiferous_Formation,13.537842708683273,10.62367149370704,25.897995218519704,1.0711972293624226,0
GS01308,21.335780077017123,80.31037863076058,667.309001647613,23.885764706664006,127.85982890065506,13.398646878099258,Gondite,14.670541811604604,12.439868002929408,56.59504420780388,1.5854368336097535,0
GS01309,21.525930045498605,80.42351977780046,712.0605644930355,2.9889192247278378,100.55916667092261,33.152548453642574,Schist,21.67572008802567,12.898027877206847,15.254385333954737,8.865305570982054,1
GS01310,21.23204593855387,80.24470732476902,548.4141590769188,21.927615754313372,242.91469490091075,29.79613148030942,Manganiferous_Formation,34.029697384000144,2.3028395826535917,27.03139410581462,0.5435522994227736,0
GS01311,21.55792666242421,80.30970188821509,585.301211818345,9.826318276121942,280.27505343100233,33.444128237041795,Laterite,11.82209858961842,8.98593820726541,17.25374365824932,1.0478342425045106,0
GS01312,21.419036950461496,80.36829093017704,734.9225431874113,17.745104667366018,314.6245641890441,16.516392403416482,Granite,9.70399017859618,14.827234970306582,26.589478204629273,3.6530629127890752,1
GS01313,21.526919107984998,80.20777577852145,687.3024204158928,27.066324344642684,55.9187882345477,11.960265246418267,Manganiferous_Formation,35.03431566933737,15.581976139537815,17.259281479939954,7.726495326133106,1
GS01314,21.38092731380732,80.21100912196096,606.7900005184779,24.697607772705467,296.22798851228663,40.735459796634245,Quartzite,9.200713037989903,17.45586528941273,31.79652431439375,2.40094955133446,0
GS01315,21.45743107807861,80.47336525080938,734.1574302352819,4.1616056187297685,91.72829681174288,74.24420192550349,Quartzite,18.8499181015248,11.097527890647326,20.74050379165616,0.340792129922794,0
GS01316,21.410561064374445,80.38941382933244,734.4575006418012,20.691467549062565,153.84110036761822,31.357556987993362,Manganiferous_Formation,40.966285937116744,10.695834339032015,33.89264378029023,3.800292482848782,1
GS01317,21.492635808702133,80.33087467048932,668.8336885110995,33.91907858292585,324.51972690572876,3.4682571295622466,Manganiferous_Formation,29.955782259883264,11.65436252606487,33.538235539991575,1.9980684406195512,1
GS01318,21.232651992812237,80.35908802176824,586.9887840488436,5.486930306725079,163.6212963537367,56.49338743116196,Gondite,16.34121188741911,13.094370505822203,16.61716240854121,0.2567742575047102,0
GS01319,21.224140833596223,80.11171977724136,621.0585907569744,29.851748070389522,70.94287225595383,23.288392442173993,Quartzite,16.633423332777244,18.44008860332332,27.38081011964634,1.1725365221772825,0
GS01320,21.29884129360406,80.34724118622468,670.0470720768773,24.58918281938219,57.5527158853624,19.607600584391367,Schist,10.43408388144444,8.459129450190357,65.49190559315628,1.5607210037228272,0
GS01321,21.263817872045276,80.30380354928968,636.7983619596758,27.09011595184159,170.27415599476817,25.940640055836965,Manganiferous_Formation,22.65462707218667,6.174349491734982,31.165382980972645,4.522517348164157,1
GS01322,21.548713426636883,80.31829987191178,715.7270024764396,9.868541449992591,274.5620726315595,57.9052419126301,Schist,6.006730483406276,13.507823521762768,13.187105549818796,2.2057051438253925,0
GS01323,21.287685594943216,80.24376953073232,542.9158143923464,10.076112528294486,358.99385183074844,65.50555094962432,Manganiferous_Formation,23.301164676219127,4.73064239816746,5.0,1.7924673664361954,1
GS01324,21.590346102327654,80.13258955908518,545.4015529653633,31.710680952177086,283.4671062351247,47.04448538711709,Manganiferous_Formation,39.159983236937876,3.3904510609533256,26.803148438974027,0.8605861053026659,0
GS01325,21.33475831670844,80.17733569344482,662.6609778037703,12.594121123239553,315.72430521942727,25.798300297564126,Manganiferous_Formation,25.397343060630817,5.481545185002335,29.40005398393378,8.93894709573301,1
GS01326,21.27284716627548,80.48029788528507,615.5918910335167,2.2055386742483667,269.2196499365597,24.838258649382254,Granite,6.816056426711203,13.786427057756166,27.950686379589442,1.5752461243367335,0
GS01327,21.515879402856992,80.26347982490837,606.1065969711582,21.02088462528075,322.35663627219816,9.944667992437042,Schist,12.344749551437719,18.152654081627375,61.31977948265571,0.5788822178876223,0
GS01328,21.46348311020035,80.28667326233234,526.2360296577922,4.368618416464493,27.46567559300877,74.66408385881556,Gondite,6.625402682792658,18.25683267196413,66.42474585042385,0.617080665033335,0
GS01329,21.399278286581257,80.12108391594137,651.3682091358727,27.880868449276786,334.77537563339234,51.051151917505564,Laterite,12.222216920883783,22.939577162695457,31.82739968180332,0.6032140834186158,0
GS01330,21.422145420375053,80.11502649181759,646.3071424399463,22.461125487537007,142.7062153412362,2.157969588469122,Schist,14.242824644267905,15.508325587854301,45.47548239112086,2.208047409067146,0
GS01331,21.487680711308908,80.3868725788187,695.7435287366219,30.615427682742286,331.7811203809601,52.98936761493445,Schist,0.0,16.18100256164414,46.07799405585203,1.498266753141431,0
GS01332,21.29138189653252,80.31523786564844,654.823429318468,27.469303742392235,27.263821485411203,35.772273935480634,Granite,20.344463550814694,13.747964814858278,47.67047767373093,1.243814092204298,0
GS01333,21.5985335664227,80.30348239368651,640.7177145231652,3.923977691836865,257.4874645636089,77.80463704375356,Schist,3.8123204793132572,13.990867671319956,27.318976138713154,0.39471817709273926,0
GS01334,21.589917264858716,80.19724981216906,732.3900445753236,13.33747367520478,264.8479495212736,65.52550598451256,Manganiferous_Formation,36.26496660096224,22.264614547934915,50.02751347865711,9.129564062575302,1
GS01335,21.460130274538777,80.39790029265197,558.1272887586015,27.109608747010554,358.8879201471982,13.705260306623854,Schist,10.287243297983592,16.30675718627516,34.17683364518709,3.9906380316313435,0
GS01336,21.279816980371656,80.16729463164339,687.5472453193304,14.6069515643214,276.78789744833296,57.60888950998932,Gondite,8.13630089650994,16.741371345470608,40.06390497230133,0.2523172974300585,0
GS01337,21.47209129697252,80.1759738974644,533.0196984643255,34.03279196729924,137.7265340936184,38.84528030682107,Schist,25.121142829463256,9.274428485415168,35.024522122739725,3.611081715897261,0
GS01338,21.22887936359167,80.2842848685393,591.3146683999435,25.750915746270724,200.60947858267633,14.963613093594255,Manganiferous_Formation,37.473676283415486,13.940961475340544,21.623415723953933,5.430045807980954,1
GS01339,21.21226100088232,80.21451194484477,565.1140007163681,0.5424970841612359,131.95833773997248,55.89919258639593,Manganiferous_Formation,32.62987735930368,15.991898634521192,29.85266886017037,6.559673743305457,1
GS01340,21.303073155404487,80.19898519249325,704.7359774816343,30.799499204629274,70.56671230974892,43.79100629553963,Quartzite,15.884601054612663,20.551550639689328,20.769373114477794,0.7070304159642926,0
GS01341,21.385049182695727,80.35809505782133,645.4212836483224,3.5281674703995156,89.46083790081846,2.4299103017256396,Schist,16.340095022584677,18.150422624507506,11.34616376991621,4.324052727756576,1
GS01342,21.547309002163352,80.36038869808742,649.0547728784916,4.918330346303005,79.92379233875553,51.72703604230607,Manganiferous_Formation,34.467054155577685,9.53758853697259,24.78081904425658,12.11471000295908,1
GS01343,21.490867627906525,80.42980682791998,572.5286908589385,25.707234021386782,197.57351885875664,50.798967188995256,Gondite,13.78119301280778,14.152883435683956,24.43486835692077,3.101314482026138,1
GS01344,21.497082608479992,80.26708342678918,629.0214552846977,30.273899580066807,326.2178284314816,11.52681288411701,Quartzite,20.689555179752624,14.639596606155486,41.57004413583968,12.296914290311289,1
GS01345,21.37019733377923,80.12923403641045,596.5574287683622,18.77223697648446,328.5815853918231,27.91901815973543,Quartzite,17.19339160341642,15.535935217804516,40.20548190453979,7.600651884139388,1
GS01346,21.338373997018785,80.20946655396858,676.8418510397951,10.116740653102271,19.714959909297182,46.87191766008319,Laterite,27.996040005523938,21.338252204030894,35.16176023636042,0.3968213037958359,0
GS01347,21.34841550519384,80.49200218527872,580.623620526787,12.296044083861144,28.763784342681667,11.10264112853839,Schist,20.034001451757756,20.363197746006037,52.778897486652625,11.80217226563891,1
GS01348,21.595059825494424,80.33850343009308,743.0856055643553,12.00112653586196,88.24286058204366,68.21787022678052,Gondite,4.023215115822172,18.7645547686289,34.925267853644364,1.8291879728720863,0
GS01349,21.216043676564993,80.38389483392041,532.7093685263134,11.433733633332928,91.82140288901097,2.1988837030163033,Granite,10.764152037119123,25.146049902351493,17.50218988464924,7.781266776753493,1
GS01350,21.54681259844898,80.10294313185015,593.5436117280407,8.501838513757743,34.1601030861304,8.226993197548396,Gondite,14.779543196434679,2.0,32.31626910014701,0.3685515181521243,0
GS01351,21.43147016342896,80.30728229287301,767.4040356976268,21.310348312023155,139.84680282243858,9.288553588390727,Granite,12.311477849984259,12.699707128369846,49.051613202260114,0.2154537965101928,0
GS01352,21.375446167675836,80.11501146301272,619.5402876426576,31.514186149777352,211.5811413688634,42.24857007800441,Laterite,17.780144779484765,14.943636904428086,12.388943924473484,0.4257734330886063,0
GS01353,21.490103064166057,80.32769208483657,557.9584934916911,10.74788445791694,208.13839221580693,49.60912097349002,Schist,17.579116933837113,11.638852630195135,33.871564075400286,0.8034057585703733,0
GS01354,21.39466757656988,80.46830833985443,665.3350093776368,6.534300411149423,195.63468525309338,32.29926372011892,Gondite,5.496762343792515,10.351246376738045,41.905544414707464,1.1962753378622168,0
GS01355,21.549369295232665,80.48736765220016,616.7225430449821,29.35021832299987,121.92189295949899,23.093346213453295,Granite,23.846915879125767,6.414201798183965,66.8269080143334,0.44084391594245653,0
GS01356,21.560280745604505,80.31622107015556,591.4890821067186,25.962416581139614,254.32404671396904,64.74539005004459,Schist,8.522277741597689,13.443356939578688,49.49909164313127,1.539894237936317,0
GS01357,21.368688370749382,80.28328192210088,573.2890432440897,32.579296104596864,297.5342187531857,5.462878698113611,Schist,7.8286684589467,19.470135269209155,36.59139660037383,0.5636776447641343,0
GS01358,21.310731118894022,80.4780068376994,843.786152393816,5.793190746171836,124.65873593186704,22.423348890623338,Laterite,10.631286098930781,18.869681711521366,41.249110716163365,1.4146222133073023,0
GS01359,21.436940131437346,80.36944393279867,632.3913669871105,5.048795994080704,30.792729347806315,3.129246304317661,Granite,17.66003484193408,11.23935056879649,12.227655676580891,9.785697251415272,1
GS01360,21.564945338246677,80.12595971181536,515.2102847766986,18.950028800674886,106.67889039306834,1.1112107973014407,Gondite,10.130526112965498,16.10122539265843,22.40333376912845,0.33970652414692165,0
GS01361,21.284264875602265,80.286290231067,754.5596831303874,21.505177919228334,49.452715646965,28.2703909545761,Gondite,8.826750818235212,21.787999076080457,42.811468053327566,1.1938720468508617,0
GS01362,21.449186633425395,80.19609800738571,692.7749633577399,16.806070465085632,168.2491418017851,15.585892995594559,Quartzite,13.853953823204991,7.3996647732738365,36.934008759875816,14.256536769393097,1
GS01363,21.45262408803701,80.28792172857948,596.3473498286148,20.96383227133564,56.13665447378818,21.4692683870597,Granite,4.514021636442995,14.205820098137353,38.464894239168714,2.0584900210159027,0
GS01364,21.493245208966112,80.28218622880254,584.6816637919701,6.313291910627497,166.62411275687182,65.67577259639745,Laterite,6.104853652339592,16.432481454044698,35.409375844128334,2.9563241555361874,0
GS01365,21.252627074050903,80.33285792112589,697.1430957310762,16.786481395742918,79.5610412368732,13.03840769993771,Manganiferous_Formation,28.478161644684207,11.86568552510154,27.15174324916193,2.3636811035347627,1
GS01366,21.486329985872835,80.2427081961397,632.7157170757382,23.033239632888375,265.94319796646505,62.41866937214407,Granite,10.115814686528761,19.253166970086973,36.23516778174557,0.11601945464254783,0
GS01367,21.56361300826626,80.16570817978237,515.1815527088429,15.14472572370463,9.924566700904428,54.004049851709084,Manganiferous_Formation,41.40552504462458,4.6810349290446975,10.408656291322348,10.56358303769514,1
GS01368,21.271873243548097,80.30148777383597,775.1067975223268,23.780656753580924,199.70866937949322,26.115642011266615,Schist,20.662453941207122,9.970906696012936,32.25287633186081,0.15557544367162288,0
GS01369,21.29501732996955,80.43208115373831,619.620667644883,15.791694819384386,61.015778971220406,43.72449161410302,Quartzite,21.72174710676107,18.410206713479976,20.070744422853902,2.2028011926520343,0
GS01370,21.588558037616657,80.36560489122704,754.6900215537698,11.675985329479705,0.35707120906574463,35.5548487819631,Manganiferous_Formation,39.869635848060796,3.8749701573871103,23.091702591208467,11.461330647870813,1
GS01371,21.272390781083796,80.23534714637009,739.4904470576,10.626176648048233,312.91203170333057,10.271625239813229,Quartzite,15.035668873574455,19.058839205166382,49.3508601104544,5.707511060245074,1
GS01372,21.541754037347832,80.47420920910355,579.929331886203,14.38157206460058,241.75000361306434,72.57482573873405,Schist,12.133499805275992,17.249090781159566,32.830972274029236,1.9069559779322898,0
GS01373,21.396911142579214,80.46488302849967,722.3232905054203,0.808136793877029,35.619415938188425,45.56943740686081,Gondite,11.77210734045007,18.709598698526804,42.1500737033697,5.721892514728267,1
GS01374,21.29889242976127,80.18373935975363,604.3990215095423,23.39837984561398,239.06605236618802,70.4192036636364,Manganiferous_Formation,15.279752199110991,8.644719782186904,30.73113228646625,12.590828424113134,1
GS01375,21.548299960509006,80.11576703404813,519.3309589237241,29.578697434309166,220.19303978553546,65.90612094506322,Schist,3.479183241631789,17.549192183567257,30.381299997280706,0.5447318554220268,0
GS01376,21.378122102001065,80.3965234833403,620.27812837845,12.41194830550915,170.4084073355532,6.382074024753859,Quartzite,10.828993259942212,9.138562149246065,22.897175520698923,2.517495560821736,0
GS01377,21.405926941571877,80.43104410453967,677.8346251243395,1.6111597649601495,150.93291543322104,16.581653281476196,Granite,13.674963696827813,12.927475287668404,30.199332171087704,1.9823288388052505,0
GS01378,21.343693347759906,80.48714582638054,617.6084346402563,34.537145908494516,319.3451146496646,11.620889149986464,Quartzite,21.932134490352187,15.181694701387666,37.198141351766296,1.4395664549260851,0
GS01379,21.43718034057397,80.45593455763532,628.5066161352429,9.229438940787343,88.25328716308246,66.46236262295349,Manganiferous_Formation,37.141851065009384,6.961208481582678,35.6724208114008,11.600139087497787,1
GS01380,21.265409549034008,80.34021390728256,730.0496231450029,4.431739259177055,143.391620524818,68.99573011641618,Schist,0.0,16.090534340171306,36.468042374687435,13.982412114934906,1
