sample_id,latitude,longitude,blue_b2,green_b3,red_b4,nir_b8,swir_b11,swir_b12,ndvi,ndwi,swir_ratio,bare_soil_index,land_surface_temperature
GS01367,21.56361300826626,80.16570817978237,0.12786145266902704,0.12593204156391002,0.20216001563214264,0.3638784888146242,0.27595327304571726,0.1379526832936449,0.2857017432741576,-0.48579184542026876,2.0845404641273877,-0.014050207115683843,38.11087197148855
GS01368,21.271873243548097,80.30148777383597,0.047225769226862474,0.13358003152488884,0.16446300397126143,0.2976470592238554,0.24155939845424518,0.08450882071043828,0.2882078916954208,-0.38046461076804133,2.8583589034216095,0.08143545201103616,30.531611360601303
GS01369,21.29501732996955,80.43208115373831,0.15384568681982727,0.13748506327452567,0.1280223797271593,0.32856240691262184,0.3782172826573184,0.34539300457357325,0.43921653510357,-0.40999457322833116,1.095031406593954,0.024105192571759103,40.27221306132311
GS01370,21.588558037616657,80.36560489122704,0.11349341651112539,0.20167419038401924,0.1036081471843942,0.18387009108567773,0.27037987113291656,0.24067338804650024,0.2791921405673184,0.04617900971442928,1.1921675979852697,0.11413453850668942,26.969582872033186
GS01371,21.272390781083796,80.23534714637009,0.12303527873756014,0.06640769125500487,0.13980841587465795,0.32032188491059754,0.2874550020391002,0.20154789074697144,0.3923086056694624,-0.6565661194238329,1.5086868765217627,-0.018485351242415824,32.43542046230263
GS01372,21.541754037347832,80.47420920910355,0.13921205355140437,0.13522525002924138,0.19570491465458922,0.3034244775184988,0.142552496435924,0.2321166021178318,0.21581447363869338,-0.3834468220982299,0.6141391050712254,-0.13366602130962163,25.845648309614194
GS01373,21.396911142579214,80.46488302849967,0.09060890428375368,0.11828523443668176,0.1799797763400708,0.30911026784284734,0.16855927999509818,0.23596922807343568,0.2640213781025241,-0.4464824405169342,0.7984120416710092,-0.06839891022345992,31.13339147750106
GS01374,21.29889242976127,80.18373935975363,0.08273751052181605,0.18058124834475298,0.1478094714263635,0.41063404018831534,0.3668058222085814,0.17049895547020505,0.4706368552213441,-0.3891178174646906,2.2386638823132086,0.021075395942513807,32.13453806066976
GS01375,21.548299960509006,80.11576703404813,0.0981993865503061,0.12372933061586466,0.1393457145131468,0.3357781297220307,0.2784086319363829,0.17453838608651265,0.41343326410364195,-0.4614687593569831,1.5951049111538993,-0.0190472512366883,32.26638594410222
GS01376,21.378122102001065,80.3965234833403,0.14987154486208537,0.19599427628311109,0.1542730986480082,0.4587959522522499,0.24361773154880176,0.24816855662643822,0.49671787613351426,-0.4013518576859596,0.9816584066977716,-0.20940312329187785,30.546220682843085
GS01377,21.405926941571877,80.43104410453967,0.12036816907972869,0.14806112390647203,0.11748473878352966,0.3108545882018405,0.24827678166265005,0.09500298236082491,0.45143974834037826,-0.35473422518756803,2.613330257248537,-0.08213606783556056,29.053454691703152
GS01378,21.343693347759906,80.48714582638054,0.14739298791766678,0.14179126347687976,0.171219345405837,0.2820967916809466,0.291598024693335,0.2531391635771588,0.24459134059580695,-0.3309958737949178,1.1519231897962094,0.037349866760542694,33.597846371907536
GS01379,21.43718034057397,80.45593455763532,0.05834996143363791,0.13179085066031365,0.1723391241764,0.39006629453562225,0.2923972699228249,0.2061711196824756,0.3871349314572964,-0.49491503822046684,1.4737590886415632,0.017872280452189734,35.11203976218035
GS01380,21.265409549034008,80.34021390728256,0.11516179152852286,0.13857982723791695,0.21179853082232314,0.26636189287238177,0.2511312266837348,0.2519195154006882,0.1141107570503138,-0.3155559028191923,1.0498551376831478,0.0964007873785596,38.05054743074102
GS01381,21.356432614660704,80.31202093568496,0.09010753874931633,0.09465966956963223,0.18830416735202515,0.34293126898456494,0.2909683619843672,0.22498135512734257,0.2910702110323028,-0.5673587137716055,1.2932941421991773,0.05067751440365517,25.12330597679568
GS01382,21.587764928934117,80.11113642050503,0.14585223534815375,0.10476431771353069,0.08609280937444504,0.22307369535512786,0.24590092794229207,0.17871428272567044,0.4430636592953041,-0.36087644522288725,1.3759367648470904,-0.052690974987043344,26.622369541224547
GS01383,21.30325337308045,80.19866257873791,0.10904705781166629,0.13163785123744942,0.19836220294807358,0.295150315458403,0.2991364953503557,0.24319177535201542,0.19612048890342862,-0.38312233997607376,1.3241777904540208,0.10347302655210218,40.98001517815383
GS01384,21.462694665816517,80.28384590069317,0.0931970766547228,0.1719140761013184,0.17068329119711936,0.46277199434914656,0.34727757991913555,0.2729480482399434,0.4611031728892582,-0.4582698022214217,1.3448725964919108,-0.03539166104347435,41.53655123813347
GS01385,21.330076025689877,80.35140156003342,0.11148054467379229,0.18006437939483533,0.15321819571109035,0.40403273141088225,0.25955341546418814,0.21999747684734744,0.4500918229124276,-0.38344303443662936,1.2629452667576593,-0.1106789043326528,35.03488194383731
GS01386,21.50938925027464,80.32290073332736,0.0771011495165565,0.09764453020992761,0.16541165899926097,0.3042852131097894,0.28509856127066535,0.14048618432733706,0.2956657084413744,-0.5141201222706392,2.029356361832847,0.08309178805752024,33.58671238895392
GS01387,21.252349464287338,80.39705439587267,0.12066749803774504,0.17834295311817244,0.16843891108242903,0.3798196064713786,0.26217733835465745,0.18909312944080753,0.3855486108696765,-0.3609634665175262,1.3864911572346157,-0.07504084238883663,30.655530881264788
GS01388,21.58792841803142,80.21190677235481,0.090460201770373,0.15691547815080226,0.18476692219221807,0.37880933852171705,0.1532180268164615,0.22986895324571344,0.3443049069859341,-0.41419295741454815,0.7090224018487801,-0.1626307817332117,33.973060133394874
GS01389,21.381515816553456,80.32598104306099,0.09156434664415647,0.16947047815990374,0.1431979125894555,0.42096281213447495,0.3339399948877334,0.25317681751398124,0.4923497773283756,-0.4259446615967751,1.3189938919877617,-0.03575878016645538,33.98091115536996
GS01390,21.294420185338584,80.13525689735631,0.11933972336774472,0.14645197696757942,0.19092558420796288,0.2281518182137715,0.24760419264658623,0.18325315394404568,0.08882880575732095,-0.21809609032537924,1.394909820432352,0.11582143806574093,39.35288460082937
GS01391,21.229398698932005,80.26546620943328,0.06576984938077848,0.17933641868832492,0.2554226641116394,0.08361556422053418,0.25219873501780543,0.2514280740358325,-0.5067469647576512,0.3640226986927473,1.0030611455135983,0.5452537680475615,33.446308894986835
GS01392,21.267903162035015,80.40006433318185,0.11062069267712261,0.12755161501296464,0.1235314412808719,0.3428755152172107,0.3065766278508141,0.3164093167105714,0.47028373097070125,-0.45771901458973224,0.9689210865120039,-0.026468989458014104,29.920726495297583
GS01393,21.40790957942241,80.37736034137161,0.10559189905266071,0.145335299948334,0.1370347321258037,0.30796083506691274,0.38276787098912596,0.17027271691538842,0.38410656517960373,-0.358761444881201,2.247956278415706,0.1138363396236964,27.552408619475983
GS01394,21.334801270572516,80.49625709486887,0.15299153017861017,0.11688260652468604,0.1585928992602444,0.3664902684273123,0.3236066895044119,0.2617415297309271,0.395931513385058,-0.516386331237727,1.2363550158893992,-0.037219592069630145,24.814808410091903
GS01395,21.531553346353046,80.2111564503951,0.13707230444671845,0.10282265841314495,0.11020091033305715,0.44222893760647686,0.2667752673660466,0.2827605355540319,0.6010309317660727,-0.6227037201032124,0.9434637806848007,-0.21157547862106835,31.287613551967222
GS01396,21.372355009464723,80.2992757196696,0.09964998896179059,0.04920885949212697,0.15423596541604204,0.3819206644210993,0.32286605158527015,0.2614784420399544,0.4246599998478373,-0.7717194363995841,1.2347664851446938,-0.004661269543145808,35.08533688138333
GS01397,21.299485709035054,80.2318121655096,0.098093521407453,0.1265506993618079,0.1935251399065075,0.4285745504618954,0.3106083966910357,0.29511005951557967,0.37783177899415865,-0.5440633571120156,1.0525135764172806,-0.021861154683456493,36.46563199184901
GS01398,21.44685799464161,80.27624124562367,0.12967187375177222,0.15044417302975902,0.15853547115544578,0.351822844330052,0.27365557451394873,0.2302697232595655,0.37872802025908864,-0.40093867086908463,1.2728043247394512,-0.05396124182647596,38.29560527230594
GS01399,21.48271088675418,80.44278005194775,0.11955836148227278,0.17539261700049943,0.11452835640460038,0.35253071005161735,0.33822161298152903,0.15145097247100808,0.5095754716365316,-0.33553690173787126,2.314191868170503,-0.020910753527196322,35.7029598506375
GS01400,21.266816763160378,80.37368363007539,0.15327201540629767,0.18758772264441004,0.1921819083019986,0.42556004428286803,0.32652753852124666,0.2027120826408834,0.3777916607616944,-0.3881151434602534,1.610786705363792,-0.05477930240439449,28.404545943983436
GS01401,21.267047686515326,80.45297647653904,0.1253275759932473,0.22154243869347756,0.17111619362446667,0.4195260414480302,0.38828396564118783,0.14346478673257418,0.42057511721618734,-0.3088332994901743,2.780315603101975,0.013173175367877741,37.57978724023089
GS01402,21.214668570773416,80.18140444333275,0.12553125239289573,0.13594634632600833,0.18044225621830615,0.4418046612823734,0.25862086194884193,0.21055442531405072,0.42002937689828723,-0.5293937726369362,1.228279259786823,-0.12745706622573533,25.987425054473327
GS01403,21.494560806026257,80.44934444713657,0.13691813572282968,0.13102411359955393,0.1825706790785419,0.36737522485912083,0.2841279974976995,0.1866987277656911,0.33604070585244494,-0.47421940360332265,1.5890167022572639,-0.0387177688891957,30.55853893474889
GS01404,21.465521811048724,80.12390490967135,0.15970705501328375,0.2566086191043223,0.19143695347429462,0.29070454043585314,0.38055527223517893,0.2818968673128708,0.20588848362338721,-0.06229680109167362,1.3499757052536017,0.11891633112856315,29.114912602514238
GS01405,21.389852350299925,80.45543971217487,0.12287505528497306,0.1517174496370736,0.15939812969773742,0.345321827162556,0.23703141382670273,0.20403480592651782,0.36836928393342344,-0.38951446504913645,1.249711814051205,-0.0830037733795129,31.922255156323327
GS01406,21.53766817958768,80.23162951178429,0.1395348945712297,0.11852586392895229,0.17148150172242266,0.4173217958734154,0.2602096392015173,0.2283086249051767,0.41752462601714957,-0.5576125394335507,1.139722599560091,-0.12661544432501234,35.60449029647439
GS01407,21.52226806118002,80.22583505336563,0.1188768071324808,0.12635535907725404,0.1766338833342216,0.4205025272866635,0.26520770260829,0.28059766593875357,0.40839619091839313,-0.5378849563279542,0.9451495491649169,-0.09940437168452426,31.111544047595743
GS01408,21.4341417457587,80.30483543067946,0.1013101741171483,0.12998595954247685,0.17316683607753336,0.3183003616513676,0.2910499877211143,0.13420358089569168,0.2953060365747031,-0.42007523569345273,2.267106769916249,0.050469401153835705,30.145243586604277
GS01409,21.547308512205305,80.47627607508929,0.13683038786382473,0.16990874485947113,0.15544789295856476,0.3037661449057034,0.33434938986046253,0.3104769589870764,0.3229821319374511,-0.28259280858181796,1.1911661946407381,0.05288158234026208,34.52197691604515
GS01410,21.282336484014706,80.11911254587255,0.10402242920138174,0.14291547508925811,0.1708537048191881,0.39263419296527036,0.3124900615914826,0.21984958929265722,0.3935844859021802,-0.46628401899516725,1.5182912749537847,-0.013584527441647551,28.76286013834131
GS01411,21.24476784775909,80.24089239002829,0.0902832287124341,0.14029074631372312,0.10757665023500096,0.2323146958904561,0.21576445572128977,0.20534238194506751,0.36699280544968,-0.24697358701679697,1.12546977315231,0.0011505423386705903,33.5055229646968
GS01412,21.307899844606794,80.44262879547334,0.10950220598729665,0.17927227179906313,0.18408043765682852,0.2692155707787135,0.30051953237115503,0.19264171434558328,0.1878131369446067,-0.20054746169979126,1.5599838976108418,0.12264553926944802,33.94362515391276
GS01413,21.222834742435726,80.25842179097418,0.13439037197171044,0.1407761686944064,0.1641210763888002,0.3623335383725884,0.34095874763301115,0.19555771028594832,0.3765036527792115,-0.4403749842053733,1.743510923826697,0.008340860639673075,27.65940279881223
GS01414,21.412467811200415,80.17966275903882,0.11827324854488133,0.13975934587356093,0.14045585603114438,0.3172665008399158,0.34367792514291534,0.2886892096171387,0.38628276699145736,-0.3883954656992814,1.1904730873925427,0.05283829243344767,25.944378663368607
GS01415,21.574642276917984,80.26991767253256,0.15274566759709987,0.12509918000893866,0.10344856772068318,0.34579514900686265,0.43357930040754283,0.20947044150835653,0.5394533808911899,-0.46867309017312075,2.151406264631273,0.03716510061243894,32.93953987369937
GS01416,21.2157374162674,80.25422100059666,0.14343133106599226,0.18178823886939874,0.1650372790950959,0.29161105770955803,0.33754218798337443,0.21553989992426298,0.2771793768499614,-0.2319872201893358,1.5660238409600238,0.07203011091427038,27.665756640322126
GS01417,21.24884396560401,80.46616648058668,0.17916061311783713,0.17867987820339365,0.11997316400096791,0.34917703519581866,0.19180117084336298,0.19405216009839144,0.4885501126017812,-0.3229982021004204,0.988394987982228,-0.2577787961986528,27.402703795974386
GS01418,21.380879611313375,80.40477375029724,0.11712439260148276,0.16002791256510024,0.12241648994578383,0.3609787939329407,0.28081656113159553,0.23129070510252117,0.4935129043048413,-0.38569656237627276,1.2997698210882636,-0.0849506094397224,29.509323912772377
GS01419,21.573550007011164,80.3020462222976,0.1355893449954406,0.14689119569245004,0.08590611197661942,0.38924212289759397,0.25825268240359633,0.19083791901862482,0.6384015560948487,-0.4520339750726869,1.3532495558644004,-0.2079108057314472,34.27789058431757
GS01420,21.3264624419907,80.49534822668863,0.15835404923437965,0.1863690431964827,0.20559015588145166,0.3130776276397058,0.25956719191172933,0.18681028024310933,0.2072372102838719,-0.25369741785177263,1.3894620901582502,-0.006699120122631618,29.535041702976017
GS01421,21.402893923475357,80.28611101251036,0.08286800911695692,0.10273129018339736,0.11100349279338513,0.46385866106301876,0.27223792444624834,0.22890955472537866,0.6138072442155058,-0.6373687579817411,1.2670866246522194,-0.17579643791598035,26.9748640498044
GS01422,21.216629143620157,80.12329513232811,0.1559383192365575,0.18717973180021788,0.20937822033244533,0.29117999145839335,0.3231221743859772,0.2509369322170604,0.16342076861054616,-0.21740969649372927,1.3095447663096917,0.08715839784729797,33.889091195443115
GS01423,21.259337280384834,80.204909728726,0.08048144510821356,0.16427754303843964,0.2079864048528965,0.32097452151613,0.24957107969118011,0.12002722655816661,0.2136034958864093,-0.3229180605413134,2.0792699088179565,0.06530916661928621,33.02787390306433
GS01424,21.59465204918354,80.27442819208773,0.15632047024545712,0.11681541061093764,0.14722025651528278,0.5290550721251662,0.26829631702032614,0.2253200355507842,0.5646136045860194,-0.6382688700975906,1.2476288878664181,-0.24512731066800453,34.925840505941125
GS01425,21.586047478574418,80.16276104965844,0.12955762728862866,0.09703600889947807,0.1514001396853364,0.20723141864080047,0.1788004290556675,0.2084399790218179,0.1556782217879161,-0.36216511398224166,0.9518763923238192,-0.009877915885938952,32.47093759288648
GS01426,21.201975992373765,80.47902605052961,0.1166814886489071,0.13061146037059018,0.1641495892609739,0.4062805665858483,0.1767989622388043,0.22673146384685827,0.42447011325218326,-0.5134525731838661,0.7797690689685245,-0.21068533205956455,28.597098246773225
GS01427,21.580724714169296,80.4067395591271,0.09392480363116094,0.14640623942470066,0.13422147452596708,0.35404451309523144,0.3116221821671247,0.27271313561043853,0.4502107333535415,-0.41490168158070523,1.222057843860029,-0.0023781906487414023,36.66472854935566
GS01428,21.4556479751262,80.20731488017111,0.08748042355278984,0.1765021702559793,0.1527756769706393,0.32278298415021467,0.31559863903419666,0.27239163716957787,0.3574889148059415,-0.2929799126278769,1.1586166289719533,0.06613743138545541,24.87604648368011
GS01429,21.54716731780801,80.33632181340717,0.11183758721344471,0.1729508194489635,0.1312642453058948,0.5017805151746293,0.2833911960035327,0.2931689681579146,0.5852914481055649,-0.4873483585296193,0.9666447002882826,-0.19349176958442482,25.958208389610448
GS01430,21.381895942253543,80.38857966284382,0.10819477791544244,0.16699125146667906,0.12857745383492558,0.2749046727945084,0.3676368909430724,0.2118292666304448,0.36266007003056744,-0.24420496139060266,1.8297544871616642,0.1286398166486866,31.77489949646102
GS01431,21.4062384114317,80.47651157156272,0.10199465327676593,0.1754118382405978,0.22626707400428092,0.45478223035155413,0.2991860691017085,0.19987890286614174,0.33553344721490447,-0.44330780425665084,1.4968291699744893,-0.028943672606441193,32.36586399774264
GS01432,21.395538632102767,80.45265413967016,0.10895674667231414,0.1917752378513982,0.17472134414209162,0.3718187076983655,0.18269982625829734,0.2418854790477096,0.3606268237171859,-0.31945543739989063,0.8352257900339142,-0.14716611014494538,26.25420975843842
GS01433,21.466745703018443,80.30607689045529,0.14013253644974924,0.21016622978078525,0.18180037636808694,0.36709679824292113,0.32954016482124254,0.2462418446782145,0.33757886334045406,-0.2718523255283997,1.3382730582562892,0.0040362498025472305,25.94142433180525
GS01434,21.255860501902525,80.4098610479172,0.1607378998359464,0.13352184120610194,0.14744301653617092,0.2843898081598808,0.17451410306936388,0.2340673696742214,0.3171284503248455,-0.361003590541376,0.7935428820956362,-0.160569500775996,32.93356112875108
GS01435,21.21198943594907,80.32485790153103,0.11004437294668079,0.14813468006934583,0.13692837588649515,0.3087176297193413,0.386482333181737,0.1137306741164027,0.38548279618597825,-0.3514978357588599,3.5012601570218154,0.11107156259919813,33.45181133914174
GS01436,21.323171976636477,80.32108155601821,0.12194132318641901,0.11439558423850957,0.12231373915184518,0.2542848949663693,0.363368592495153,0.18866914170113158,0.3504282634886959,-0.3794313482455197,1.9259464651844995,0.12699257540380599,35.931126226427
GS01437,21.481872305094658,80.14589678333527,0.09324886215784937,0.14882161481510212,0.17572140208486914,0.41528694266417426,0.39955521626830914,0.2627392929041941,0.40534983534148744,-0.4723644978464335,1.520723037383548,0.061579615184712305,24.868091942514653
GS01438,21.28074138084918,80.15045506320645,0.11175417966697465,0.12465335415397033,0.1381060917829509,0.4678590993485133,0.3501294336564303,0.2689380409083507,0.5441772369343664,-0.5792370505104562,1.3018914341103334,-0.08557172852857765,27.162988028839248
GS01439,21.469372973329968,80.31181344600898,0.10346356458033378,0.19575638271681628,0.18574289050326745,0.3344251978562919,0.3354707896516001,0.24341863417367035,0.2858345693357502,-0.2615491723428175,1.472660370205141,0.08687792579817913,27.16216362426317
GS01440,21.58796481844291,80.2075446179916,0.139697142657289,0.14879903296681848,0.1413972657536578,0.37554733541470237,0.36080353894033623,0.2258407643528028,0.45294914809573156,-0.43243909690588805,1.5975944040921521,-0.012820011826607015,22.375436407829607
GS01441,21.237560286315766,80.10841476098418,0.09749253815281267,0.11409625923890512,0.1864475837710426,0.4355806521506082,0.29240166447599764,0.18083939638933708,0.40051665418978116,-0.5848595809481099,1.6169045761571808,-0.0535850243117743,28.525563717452563
GS01442,21.469040847290053,80.38913568156008,0.13074829246432496,0.13058990960364578,0.18197914096278808,0.29272285467263215,0.2134058546457459,0.2299644137648006,0.23329053055923218,-0.3830089138400174,0.9279910885382481,-0.03429920808195543,32.26657506338476
GS01443,21.377500087721828,80.11299463867606,0.09681290615076535,0.13796654409738687,0.23536406087461129,0.3436109396851953,0.33032641510220706,0.24720121607796836,0.1869626352489932,-0.4270215603748828,1.3659229002204745,0.12450524052765367,31.258711089204084
GS01444,21.547256901751002,80.33811073644162,0.16501318233591072,0.10776514399600058,0.13807002262304546,0.4216201850232367,0.3595268755704556,0.29253874777342687,0.5066189329516704,-0.5928657840649131,1.3207793841615945,-0.08211944443445215,33.00879128275534
GS01445,21.270859915778953,80.31567751765093,0.13935867689595163,0.1517756406901231,0.1457003572037038,0.4305711029008322,0.3741727731334896,0.16593492725183162,0.4943334367313906,-0.47874395544414927,2.3543561040552743,-0.045931794696384066,31.689718081911053
GS01446,21.477050380890468,80.48752587623112,0.12238493999223493,0.18732481236299633,0.15767919945994882,0.412715239391013,0.21380019074866707,0.2641477425238384,0.44712145743104775,-0.3756250116040676,0.8969456941672631,-0.18048124420788436,28.196161203967826
GS01447,21.535246115859245,80.29368525573905,0.14632091931904656,0.1012103150910608,0.20006074400352863,0.27772607697396506,0.11833599019761643,0.28947278595725995,0.1625519311303142,-0.46581774609514925,0.4087969133588091,-0.14230050770452343,27.67310534876178
GS01448,21.577845687789612,80.12544057455112,0.1416122095671702,0.1623274243854372,0.16336055060049406,0.4081656613416856,0.3238071653766165,0.18727546508238874,0.4283350042236624,-0.4309216223388459,1.7290328778587511,-0.06037934424353377,34.8678681390922
GS01449,21.473299211315858,80.32067518712259,0.13565515453391144,0.07827529681705077,0.1174348962037133,0.26067126339765767,0.3347018569731775,0.24022073706638478,0.3788247949204532,-0.5381244416247372,1.4509655490885727,0.0657780695352278,35.18620284064175
GS01450,21.39886990560337,80.43643846824644,0.09306709611253193,0.17266391138729592,0.20798280200162633,0.47653125423625103,0.19741644590865587,0.12329157235285308,0.39231927740286376,-0.4680670634539151,1.6678782283731863,-0.16840957795394867,35.32013498606232
GS01451,21.447138896080485,80.49873971371258,0.14911978618386293,0.1190122423922384,0.11933655804000107,0.22471097148837813,0.25523637082493333,0.24037818358279633,0.3062777614333188,-0.30751027954303906,1.0618072955432083,0.000991670958298454,29.827570770565107
GS01452,21.54756199379149,80.27213726947562,0.14822067693857288,0.1927367179006433,0.1599559119605164,0.38623632297260546,0.2868350653198123,0.239677683282628,0.41428636705798044,-0.3342111932688945,1.1967483356939912,-0.08934126268519939,27.66498797382257
GS01453,21.428243898655534,80.22811949699869,0.10878472470967139,0.17979893550443915,0.1336858738173378,0.319829852981579,0.26664114481778817,0.18444165531353102,0.4104456752413786,-0.2802693528371528,1.4456587841057118,-0.03412487086739942,32.473430890224286
GS01454,21.212154823878734,80.4626613187808,0.1357470419163236,0.16433093630590548,0.13412986002924984,0.36421827595919626,0.21483520480143986,0.20450784510325812,0.461701243794834,-0.3781804169497419,1.1007024430415635,-0.17787097534723487,31.176410151948772
GS01455,21.57237947820279,80.17649685163045,0.06853604155725715,0.14478655685582473,0.12488453005592326,0.23573577342777496,0.33940679566549375,0.2773739038642621,0.3073896142601645,-0.2390108814199824,1.2641405086853261,0.20820579865890976,30.76732518901193
GS01456,21.475810700412627,80.34617156601317,0.07563414341232835,0.12204401419547518,0.19007287305194723,0.27320045110360486,0.2881453964287998,0.18889029488819103,0.17943489141812693,-0.3824368656418372,1.59315547899294,0.15643923642358215,33.354099923212864
GS01457,21.470605354310898,80.26228576967237,0.11902272021813737,0.15930190848070344,0.15738511400611416,0.3954080075790458,0.30446846911614567,0.24769347612990592,0.43058144846112173,-0.4256380977238796,1.229209766294764,-0.053854282233753326,26.296752167178532
GS01458,21.286270060959087,80.11643294598221,0.14493508903153002,0.15173817220935168,0.14538429668826353,0.3708531003782914,0.32355774433391976,0.09910099613353887,0.4367532616156016,-0.41928466925846536,3.264896338696641,-0.047572522267915245,35.71335023430686
GS01459,21.463554188093063,80.23891538972228,0.13029529608994705,0.16198486907107773,0.20021150648901892,0.424811499576901,0.3940741496280883,0.18288538354263795,0.3593461865594232,-0.4479001518213925,2.154748439958157,0.034086552685201325,32.070487923487086
GS01460,21.357545762261662,80.20609140900106,0.11956447917792794,0.1218527139507319,0.19751238963198792,0.3526354950437911,0.25943950271318245,0.28186315744153495,0.28196568189576965,-0.48638151662522455,1.022830798162574,-0.01641073544000199,35.80094941808888
GS01461,21.460493190816596,80.37443646157739,0.12433846627159072,0.19371069191335094,0.15775269885773965,0.10545168815219372,0.36000484092715834,0.2424688789084836,-0.19870797972524817,0.2950194096009354,1.4847404656932106,0.3852155553103352,29.549316793323428
GS01462,21.242637212123196,80.47951619907677,0.1235744826347878,0.19995406388219178,0.14140301232219904,0.41567521335068325,0.316918558033002,0.2753543575186479,0.49233966801974627,-0.3504069852413877,1.2741834737682318,-0.0811250757071798,30.585305021950642
GS01463,21.463138121841215,80.20721887495145,0.10256985897007573,0.13759707999229212,0.1321952614526436,0.4126928561561206,0.23554197676661426,0.21418529216707533,0.5147792195491727,-0.4999096988390802,1.0997061221027185,-0.1670728398967226,29.231014245823825
GS01464,21.59976549030827,80.42458637566067,0.13873079395990084,0.15046978896853855,0.1693100192825321,0.49684046881122923,0.2837678913062238,0.1785552624995514,0.49167562541359505,-0.5350913886940848,1.663996568184884,-0.1676326855477802,28.37414369904116
GS01465,21.21928481554422,80.12214392677537,0.13574343367764946,0.15241672955755028,0.10869132137227926,0.34695861939168965,0.34281812407932355,0.2656462557053141,0.5229162867960255,-0.38956969076225506,1.2905012821198354,-0.03338919963832731,27.722640622714575
GS01466,21.590869673688527,80.31524840401592,0.16558209637187304,0.15468125456471163,0.1513541793560473,0.2068791809294144,0.286480354326455,0.2789755500650042,0.15499630333930445,-0.14436806926979576,1.0268976165190316,0.08067816076166533,28.423307975274522
GS01467,21.362763184289147,80.12822002548396,0.13759408973074233,0.1253773062178882,0.10631762698315672,0.29260131558817115,0.32705172612904077,0.2255248947725129,0.46697010784740717,-0.4000769431000493,1.4501737215539554,0.0036753979211152322,35.57504245752611
GS01468,21.548301380134905,80.47361319645225,0.17823581386498444,0.1673027268886035,0.14132573459083492,0.4251047825267145,0.25783410701306625,0.2552076050150569,0.5009944527450932,-0.4351761521666031,1.0102876703465953,-0.20367128370013757,31.183457617570458
GS01469,21.51295419362331,80.40654051222296,0.10845561244217126,0.11552259609824936,0.22042870776596546,0.3634036226691897,0.19508718853396928,0.24780197964175824,0.2448899496653593,-0.5175755665106774,0.7872673234841701,-0.06349431409859647,26.979248910543376
GS01470,21.42680650439467,80.36317996448183,0.14992906527071198,0.15841667503456391,0.15434325012270494,0.46064584328401703,0.20618930477936714,0.26152613145064596,0.4980610199175025,-0.4882038099585133,0.7884050256494254,-0.25748138654110264,31.57060897895713
GS01471,21.49537968370053,80.42955855264987,0.16549372167456985,0.08752880297297638,0.2054563800193705,0.4513334541354108,0.2622519025721776,0.18412337408124407,0.3743613055021657,-0.6751335266662254,1.4243193161186802,-0.13749550977586794,30.34138560720389
GS01472,21.55140622452054,80.35900791822806,0.08727719784645935,0.17015474712554596,0.1505969330010209,0.2629250713059139,0.33235714573603353,0.24454731876907615,0.27163697577878443,-0.21421018948926263,1.3590653471221534,0.15933582044372638,30.71598568394714
GS01473,21.361656128660414,80.48757775886972,0.09123611034673473,0.15794398085207947,0.19351388604338995,0.2899326021422494,0.3087094871424548,0.2149690280036696,0.1994398946216793,-0.29469798512295986,1.4360582729104219,0.13703374257722004,22.64401935427508
GS01474,21.330813264625295,80.38558317914591,0.12553559019857416,0.13052645107858124,0.11372139178946439,0.26985298026158927,0.31932917058474497,0.267481078776364,0.4070427870206012,-0.34798536161382393,1.1938338899023184,0.04546133199171749,30.040542226447233
GS01475,21.467037354225436,80.46986344383289,0.13422837953606173,0.16345141503349794,0.13357258242129139,0.378982971848724,0.23726867454440392,0.2159183093287092,0.47879670522786866,-0.397340516543446,1.0988765908990246,-0.16104237692636406,34.73631138158768
GS01476,21.523138376776505,80.30685275680425,0.1702442431831583,0.19960249776214734,0.20431767343289536,0.22194726914491894,0.25465177870739225,0.24593879842784877,0.041358208458808124,-0.05300612200688432,1.1023149926882132,0.07845503276678935,34.35141055603649
GS01477,21.504914053910646,80.14682576519274,0.10745903317063712,0.2003546173141246,0.15489160860282386,0.32260571393668175,0.22651042001972563,0.2297635910398272,0.3512349623384952,-0.23376699063037779,0.9858369342056823,-0.05996876270410139,28.681757917024683
GS01478,21.519125459543456,80.3112710885692,0.068166239810632,0.16922932870656415,0.1309446004425495,0.3751878860947903,0.24252414573261538,0.14402021143044044,0.48256693569754916,-0.37830945363092905,1.7796642866540444,-0.08555746485744554,38.589870079247234
GS01479,21.374233325925175,80.15074913122523,0.12697461729260312,0.1668676012055051,0.17897925509074275,0.4974094334086958,0.36964655563588167,0.2390431349932167,0.470779173207661,-0.4975956075307573,1.546352750492586,-0.06458443179499034,29.69236437119598
GS01480,21.52713368647001,80.33699739167056,0.12145165535779363,0.1859222549152383,0.15658427367683242,0.3609359563507802,0.310872064333288,0.15683151921800914,0.39486627952063813,-0.3200342937085626,2.067924776963357,-0.01571969583338356,32.93294663227212
GS01481,21.248083622148243,80.29299722421106,0.13164444333829983,0.17931196633343308,0.18724687173724436,0.2770138577017169,0.2560375995607298,0.25952124522621717,0.19335426607950598,-0.21410508044286702,0.9865728440255674,0.04064372718276088,29.165508363068234
