date,equipment_id,equipment_type,capacity_tph,operating_hours,downtime_hours,utilization,maintenance
2025-10-07,EX002,Excavator,110,8.817121565611123,3.076095874058004,0.7347601304675936,0
2025-10-08,EX002,Excavator,110,7.33237712821998,2.663558133757885,0.6110314273516649,0
2025-10-09,EX002,Excavator,110,8.80227151274775,11.031498743324821,0.7335226260623124,1
2025-10-10,EX002,Excavator,110,10.344771883857934,1.947262359431379,0.8620643236548279,0
2025-10-11,EX002,Excavator,110,7.832158488820513,0.3002542871187077,0.652679874068376,0
2025-10-12,EX002,Excavator,110,9.276848071385224,0.6329670090288048,0.7730706726154354,0
2025-10-13,EX002,Excavator,110,11.02225679257443,2.2673609131220402,0.9185213993812025,0
2025-10-14,EX002,Excavator,110,8.813872093149264,2.50598802268762,0.734489341095772,0
2025-10-15,EX002,Excavator,110,10.841793895457473,0.8716595332729016,0.903482824621456,0
2025-10-16,EX002,Excavator,110,7.583739828031993,1.4332677650043109,0.6319783190026661,0
2025-10-17,EX002,Excavator,110,8.004511531871183,0.48726885405041576,0.6670426276559319,0
2025-10-18,EX002,Excavator,110,7.1188787949207555,2.106219155525349,0.5932398995767296,0
2025-10-19,EX002,Excavator,110,7.019458447038736,1.9812592151901565,0.5849548705865614,0
2025-10-20,EX002,Excavator,110,5.920795941049951,0.8555228696226351,0.49339966175416256,0
2025-10-21,EX002,Excavator,110,7.3796363133043625,0.0,0.6149696927753635,0
2025-10-22,EX002,Excavator,110,7.398726119308473,0.388584563634781,0.6165605099423728,0
2025-10-23,EX002,Excavator,110,6.255869429344388,1.34823416440402,0.5213224524453657,0
2025-10-24,EX002,Excavator,110,6.200991949413046,2.5287424663604483,0.5167493291177538,0
2025-10-25,EX002,Excavator,110,8.002695681584372,1.8220468960801497,0.6668913067986977,0
2025-10-26,EX002,Excavator,110,9.628210133501156,2.207440128031493,0.8023508444584296,0
2025-10-27,EX002,Excavator,110,6.546014329942823,2.139597769196978,0.5455011941619019,0
2025-10-28,EX002,Excavator,110,8.624757635470225,0.82412095528376,0.7187298029558521,0
2025-10-29,EX002,Excavator,110,6.901533282352472,0.0,0.5751277735293726,0
2025-10-30,EX002,Excavator,110,7.6625695316856355,1.4001463058450154,0.638547460973803,0
2025-10-31,EX002,Excavator,110,8.15801100225054,0.0,0.679834250187545,0
2025-11-01,EX002,Excavator,110,7.461577109427252,1.219913697435471,0.621798092452271,0
2025-11-02,EX002,Excavator,110,8.164877612119364,1.0771338965116297,0.6804064676766136,0
2025-11-03,EX002,Excavator,110,11.150442989006642,1.5692177850561684,0.9292035824172201,0
2025-11-04,EX002,Excavator,110,7.256804893086778,2.852575501725415,0.6047337410905648,0
2025-11-05,EX002,Excavator,110,8.368921952455382,2.4574361793452066,0.6974101627046152,0
2025-11-06,EX002,Excavator,110,6.9978191290555865,1.7338014041061958,0.5831515940879656,0
2025-11-07,EX002,Excavator,110,6.805616139472093,0.8163351579812063,0.567134678289341,0
2025-11-08,EX002,Excavator,110,8.153288412169967,2.0039072708484813,0.679440701014164,0
2025-11-09,EX002,Excavator,110,6.98804085800696,2.092403360277077,0.5823367381672467,0
2025-11-10,EX002,Excavator,110,7.294862668138317,2.2086194388290603,0.6079052223448598,0
2025-11-11,EX002,Excavator,110,10.690607787094443,3.650238957423162,0.8908839822578702,0
2025-11-12,EX002,Excavator,110,9.500933836313614,0.4150841840451691,0.7917444863594678,0
2025-11-13,EX002,Excavator,110,6.861901806133623,2.6488178524782455,0.5718251505111352,0
2025-11-14,EX002,Excavator,110,6.170000661287686,1.9688495000165687,0.5141667217739738,0
2025-11-15,EX002,Excavator,110,7.46500204006546,0.0,0.6220835033387884,0
2025-11-16,EX002,Excavator,110,7.360867403769513,0.5898437111761257,0.6134056169807928,0
2025-11-17,EX002,Excavator,110,10.511025500786246,0.7199023439880813,0.8759187917321872,0
2025-11-18,EX002,Excavator,110,9.751692081912907,1.7445051759750891,0.8126410068260755,0
2025-11-19,EX002,Excavator,110,3.481677540601055,1.011045942131801,0.2901397950500879,0
2025-11-20,EX002,Excavator,110,9.477623660062699,1.1607466700054911,0.7898019716718916,0
2025-11-21,EX002,Excavator,110,6.2950143446949065,0.49589435117857816,0.5245845287245755,0
2025-11-22,EX002,Excavator,110,8.838449450071009,1.5898791518065498,0.7365374541725841,0
2025-11-23,EX002,Excavator,110,8.178552672585832,0.0,0.6815460560488193,0
2025-11-24,EX002,Excavator,110,5.96278430550346,3.111614246237049,0.4968986921252883,0
2025-11-25,EX002,Excavator,110,7.606460035132436,0.9130312457411962,0.6338716695943697,0
2025-11-26,EX002,Excavator,110,8.204992308711008,1.5129028286747304,0.6837493590592506,0
2025-11-27,EX002,Excavator,110,7.103250132382156,0.3002755200952585,0.5919375110318463,0
2025-11-28,EX002,Excavator,110,7.4794576306406775,3.0463521940323774,0.6232881358867232,0
2025-11-29,EX002,Excavator,110,9.407525176868392,2.0195882913922683,0.7839604314056993,0
2025-11-30,EX002,Excavator,110,10.498721336377843,2.324534238387871,0.8748934446981536,0
2025-12-01,EX002,Excavator,110,7.588202056720448,2.189839242901315,0.6323501713933707,0
2025-12-02,EX002,Excavator,110,8.492734785739971,1.1627397487143591,0.7077278988116643,0
2025-12-03,EX002,Excavator,110,6.719338983492775,0.9501871100836385,0.5599449152910646,0
2025-12-04,EX002,Excavator,110,9.613842532820003,3.8040571948059805,0.801153544401667,0
2025-12-05,EX002,Excavator,110,8.579053438366277,0.6932093524781028,0.7149211198638564,0
2025-12-06,EX002,Excavator,110,5.934350384059158,0.0,0.4945291986715965,0
2025-12-07,EX002,Excavator,110,6.408103829978865,0.0,0.5340086524982387,0
2025-12-08,EX002,Excavator,110,9.914196637297811,1.0553109772792988,0.826183053108151,0
2025-12-09,EX002,Excavator,110,7.560829532222862,0.6101692264183012,0.6300691276852385,0
2025-12-10,EX002,Excavator,110,9.817237389122441,1.1348734543864767,0.8181031157602034,0
2025-12-11,EX002,Excavator,110,6.952038201862365,1.4947210060370362,0.5793365168218637,0
2025-12-12,EX002,Excavator,110,9.647442893882628,1.17592616929904,0.803953574490219,0
2025-12-13,EX002,Excavator,110,6.74408824890233,2.2028095614917027,0.5620073540751942,0
2025-12-14,EX002,Excavator,110,8.853745327846084,2.337868279710057,0.7378121106538403,0
2025-12-15,EX002,Excavator,110,8.9712163552101,2.5797627894744313,0.747601362934175,0
2025-12-16,EX002,Excavator,110,7.560126493608282,2.5686648107698264,0.6300105411340234,0
2025-12-17,EX002,Excavator,110,7.854957670046709,0.3171275669207283,0.6545798058372257,0
2025-12-18,EX002,Excavator,110,7.110710210110456,1.1029469749099459,0.5925591841758714,0
2025-12-19,EX002,Excavator,110,9.422670593147487,1.2564818120504186,0.7852225494289572,0
2025-12-20,EX002,Excavator,110,7.568203272846341,0.016048874869619922,0.6306836060705284,0
2025-12-21,EX002,Excavator,110,10.059869247991259,0.12588535830813474,0.8383224373326049,0
2025-12-22,EX002,Excavator,110,10.983763247607724,0.6389242969779442,0.9153136039673103,0
2025-12-23,EX002,Excavator,110,6.520079274083002,2.762008907607986,0.5433399395069168,0
2025-12-24,EX002,Excavator,110,7.593247114696965,1.3133985444732996,0.6327705928914137,0
2025-12-25,EX002,Excavator,110,6.2924658550691825,0.0,0.5243721545890986,0
2025-12-26,EX002,Excavator,110,6.585271971951014,7.765692512336546,0.5487726643292512,1
2025-12-27,EX002,Excavator,110,6.0393868405034965,0.9743095092703331,0.5032822367086247,0
2025-12-28,EX002,Excavator,110,8.907454013916377,11.683687736851475,0.7422878344930314,1
2025-12-29,EX002,Excavator,110,7.51774680316563,1.037921634962395,0.6264789002638025,0
2025-12-30,EX002,Excavator,110,6.77161881746705,1.4542100856507527,0.5643015681222542,0
2025-12-31,EX002,Excavator,110,8.566981186375765,1.8805160004872918,0.7139150988646471,0
2023-01-01,EX003,Excavator,95,9.733468219757032,2.1982144505267933,0.8111223516464193,0
2023-01-02,EX003,Excavator,95,8.72532495701236,0.8576027390306766,0.7271104130843633,0
2023-01-03,EX003,Excavator,95,6.8880932154837575,0.6207240708349034,0.5740077679569798,0
2023-01-04,EX003,Excavator,95,6.623631129166396,2.2923501661185455,0.5519692607638663,0
2023-01-05,EX003,Excavator,95,9.889315939536827,1.1194896322406185,0.8241096616280689,0
2023-01-06,EX003,Excavator,95,8.05273650902518,0.0,0.6710613757520983,0
2023-01-07,EX003,Excavator,95,6.227132448575731,1.3588349576229195,0.5189277040479776,0
2023-01-08,EX003,Excavator,95,8.384479739900655,2.3066847643829305,0.6987066449917213,0
2023-01-09,EX003,Excavator,95,8.168755470021088,1.8056922736659364,0.6807296225017573,0
2023-01-10,EX003,Excavator,95,5.555853695593691,0.8427197738639685,0.4629878079661409,0
2023-01-11,EX003,Excavator,95,6.375737356306832,1.5513970037137454,0.5313114463589027,0
2023-01-12,EX003,Excavator,95,9.17345123618199,0.7923634369922734,0.7644542696818325,0
2023-01-13,EX003,Excavator,95,6.570352220549733,0.31186793893305653,0.5475293517124777,0
2023-01-14,EX003,Excavator,95,11.018449302233975,2.3823651531116954,0.918204108519498,0
2023-01-15,EX003,Excavator,95,7.852258435031113,2.1756005657599378,0.6543548695859261,0
2023-01-16,EX003,Excavator,95,8.995508140811477,1.2462611083391149,0.7496256784009564,0
2023-01-17,EX003,Excavator,95,8.922540255939726,3.1359912228648676,0.7435450213283105,0
2023-01-18,EX003,Excavator,95,8.099010593358432,0.4902596941548222,0.674917549446536,0
2023-01-19,EX003,Excavator,95,8.14834583793251,1.2282996124025087,0.6790288198277091,0
2023-01-20,EX003,Excavator,95,8.568884579731913,2.4151187081273138,0.7140737149776594,0
2023-01-21,EX003,Excavator,95,8.17575505687444,0.0,0.6813129214062034,0
2023-01-22,EX003,Excavator,95,4.619634118255343,1.0991885706790605,0.3849695098546119,0
2023-01-23,EX003,Excavator,95,7.170589144050442,2.505020228487685,0.5975490953375369,0
2023-01-24,EX003,Excavator,95,6.959442974776014,0.0,0.5799535812313344,0
2023-01-25,EX003,Excavator,95,11.087935982765536,0.6263474783336358,0.9239946652304614,0
2023-01-26,EX003,Excavator,95,4.561580545226513,0.0,0.3801317121022094,0
2023-01-27,EX003,Excavator,95,7.296191517451236,0.9538164233559883,0.608015959787603,0
2023-01-28,EX003,Excavator,95,9.033054098790181,0.0,0.7527545082325151,0
2023-01-29,EX003,Excavator,95,6.510323586752552,2.269649538747906,0.5425269655627126,0
2023-01-30,EX003,Excavator,95,6.303822862746168,0.9682574267900824,0.525318571895514,0
2023-01-31,EX003,Excavator,95,6.626132049920356,0.86333979575462,0.5521776708266963,0
2023-02-01,EX003,Excavator,95,9.41000273882969,1.1433878920958442,0.7841668949024742,0
2023-02-02,EX003,Excavator,95,5.869732966946451,2.6300732149434864,0.48914441391220426,0
2023-02-03,EX003,Excavator,95,8.589852715829393,0.0,0.7158210596524494,0
2023-02-04,EX003,Excavator,95,9.398650042003705,1.1719778377018835,0.7832208368336421,0
2023-02-05,EX003,Excavator,95,8.807694263562626,0.3570080892781088,0.7339745219635522,0
2023-02-06,EX003,Excavator,95,7.429041056746576,0.0,0.6190867547288813,0
2023-02-07,EX003,Excavator,95,7.876928405266324,2.160075859186711,0.6564107004388603,0
2023-02-08,EX003,Excavator,95,7.614745117048311,0.0,0.6345620930873592,0
2023-02-09,EX003,Excavator,95,11.987623098400771,0.9381383667999941,0.9989685915333976,0
2023-02-10,EX003,Excavator,95,8.30301259911748,0.4939636203714802,0.6919177165931233,0
2023-02-11,EX003,Excavator,95,7.923177455432604,0.05084339512177083,0.660264787952717,0
2023-02-12,EX003,Excavator,95,7.892206854707211,1.096732542385738,0.6576839045589342,0
2023-02-13,EX003,Excavator,95,8.888899096189284,1.1603286948914402,0.740741591349107,0
2023-02-14,EX003,Excavator,95,8.115044391756161,10.776772829268662,0.6762536993130134,1
2023-02-15,EX003,Excavator,95,9.079831511916948,0.8963031270000079,0.756652625993079,0
2023-02-16,EX003,Excavator,95,6.3349563616777,2.861920769192684,0.5279130301398084,0
2023-02-17,EX003,Excavator,95,8.732299086245394,3.851214568795438,0.7276915905204495,0
2023-02-18,EX003,Excavator,95,7.127549443491746,1.361101896073294,0.5939624536243121,0
2023-02-19,EX003,Excavator,95,8.602151222095138,1.3536911736119253,0.7168459351745948,0
2023-02-20,EX003,Excavator,95,7.865709114157672,0.8956432620987953,0.6554757595131393,0
2023-02-21,EX003,Excavator,95,8.55205586735308,0.2337588054024038,0.7126713222794233,0
2023-02-22,EX003,Excavator,95,6.647787135875221,1.6906972217328318,0.5539822613229352,0
2023-02-23,EX003,Excavator,95,7.295349315928643,3.171737907526907,0.6079457763273869,0
2023-02-24,EX003,Excavator,95,6.069066389970786,1.4390094700464553,0.5057555324975654,0
2023-02-25,EX003,Excavator,95,8.939629271616589,0.0,0.7449691059680491,0
2023-02-26,EX003,Excavator,95,5.572847336569902,1.780097000825094,0.4644039447141585,0
2023-02-27,EX003,Excavator,95,11.078543511680344,0.748152990607625,0.9232119593066953,0
2023-02-28,EX003,Excavator,95,6.566348516185515,0.0,0.5471957096821263,0
2023-03-01,EX003,Excavator,95,8.469270337669613,0.7488114605029358,0.7057725281391344,0
2023-03-02,EX003,Excavator,95,6.8882803783113795,0.2238837459742148,0.5740233648592816,0
2023-03-03,EX003,Excavator,95,5.88668561023248,2.056168352126001,0.49055713418603997,0
2023-03-04,EX003,Excavator,95,8.186430159427063,0.2752925095981401,0.6822025132855886,0
2023-03-05,EX003,Excavator,95,4.425451709266447,0.8142912132382629,0.3687876424388706,0
2023-03-06,EX003,Excavator,95,4.761879369920915,0.3929515061024611,0.3968232808267429,0
2023-03-07,EX003,Excavator,95,7.537010300125567,1.0279851440615537,0.6280841916771306,0
2023-03-08,EX003,Excavator,95,11.711554294243557,1.4642382864427486,0.9759628578536298,0
2023-03-09,EX003,Excavator,95,6.393118336964607,0.12459561399404029,0.5327598614137172,0
2023-03-10,EX003,Excavator,95,9.062803752538732,2.6194058198054444,0.7552336460448944,0
2023-03-11,EX003,Excavator,95,9.175098830335823,1.5875066070410144,0.764591569194652,0
2023-03-12,EX003,Excavator,95,6.147744582402882,2.919746707529701,0.5123120485335735,0
2023-03-13,EX003,Excavator,95,9.198623266501322,1.375303057779962,0.7665519388751102,0
2023-03-14,EX003,Excavator,95,9.047963048343483,2.7952386796019097,0.7539969206952902,0
2023-03-15,EX003,Excavator,95,10.25005082243271,1.9558961716703367,0.8541709018693925,0
2023-03-16,EX003,Excavator,95,7.692299820735872,9.2397355172072,0.6410249850613227,1
2023-03-17,EX003,Excavator,95,5.523515341755977,0.619189338696075,0.4602929451463314,0
2023-03-18,EX003,Excavator,95,8.395441541344299,1.6582500706794518,0.6996201284453583,0
2023-03-19,EX003,Excavator,95,10.84249863367184,0.540257020134047,0.9035415528059866,0
2023-03-20,EX003,Excavator,95,10.908859652354284,1.0085816927521603,0.9090716376961904,0
2023-03-21,EX003,Excavator,95,8.983943311434897,0.9343912407168433,0.7486619426195747,0
2023-03-22,EX003,Excavator,95,8.521893904735936,0.24398820071190874,0.7101578253946613,0
2023-03-23,EX003,Excavator,95,7.010979182641554,0.0,0.5842482652201295,0
2023-03-24,EX003,Excavator,95,8.190474439546147,0.47778005143731184,0.6825395366288456,0
2023-03-25,EX003,Excavator,95,9.029485257724165,1.6533277445723664,0.7524571048103471,0
2023-03-26,EX003,Excavator,95,4.506786394118301,0.060194634596330676,0.3755655328431917,0
2023-03-27,EX003,Excavator,95,7.928836931612567,2.359769612866682,0.660736410967714,0
2023-03-28,EX003,Excavator,95,8.179044971990313,2.3122085004164976,0.6815870809991927,0
2023-03-29,EX003,Excavator,95,9.282773218006092,0.0,0.773564434833841,0
2023-03-30,EX003,Excavator,95,8.206736278315908,1.3303183166460402,0.6838946898596591,0
2023-03-31,EX003,Excavator,95,9.08526845849572,1.8659630562956095,0.7571057048746433,0
2023-04-01,EX003,Excavator,95,5.738655356445859,0.0,0.4782212797038216,0
2023-04-02,EX003,Excavator,95,7.420300289533614,0.5705130883027134,0.6183583574611345,0
2023-04-03,EX003,Excavator,95,7.425051137516987,0.0,0.6187542614597489,0
2023-04-04,EX003,Excavator,95,11.975392357134552,1.1424219454618196,0.9979493630945461,0
2023-04-05,EX003,Excavator,95,7.04842570687988,0.6980296424306024,0.5873688089066567,0
2023-04-06,EX003,Excavator,95,10.881202178156975,1.25837824515138,0.906766848179748,0
2023-04-07,EX003,Excavator,95,5.450244724064935,0.9363064390552254,0.45418706033874456,0
2023-04-08,EX003,Excavator,95,7.268904723813734,0.0,0.6057420603178112,0
2023-04-09,EX003,Excavator,95,9.114421328859006,1.8679846024164877,0.7595351107382505,0
2023-04-10,EX003,Excavator,95,9.164771733014874,2.0783981161215084,0.7637309777512394,0
2023-04-11,EX003,Excavator,95,6.048364393571919,1.5161278373322657,0.5040303661309933,0
2023-04-12,EX003,Excavator,95,8.272911343310053,1.1609499627941955,0.6894092786091711,0
2023-04-13,EX003,Excavator,95,10.143324278473075,1.0922565988369362,0.8452770232060897,0
2023-04-14,EX003,Excavator,95,7.013528128519261,1.060481302371411,0.5844606773766051,0
2023-04-15,EX003,Excavator,95,5.9517191400701615,0.2287219343383876,0.4959765950058468,0
2023-04-16,EX003,Excavator,95,9.434341411828708,1.2963533291017637,0.7861951176523924,0
2023-04-17,EX003,Excavator,95,7.825943525446203,0.0,0.6521619604538502,0
2023-04-18,EX003,Excavator,95,8.674846186427617,1.4560677405106994,0.7229038488689681,0
2023-04-19,EX003,Excavator,95,6.8799684505609955,1.7591029893366696,0.5733307042134163,0
2023-04-20,EX003,Excavator,95,6.692102850778552,1.896655702343234,0.5576752375648794,0
2023-04-21,EX003,Excavator,95,6.239327224929955,2.2917168990837147,0.5199439354108296,0
2023-04-22,EX003,Excavator,95,10.109417694475221,0.5556578227642455,0.8424514745396018,0
2023-04-23,EX003,Excavator,95,7.2301464602080205,0.9573597599429267,0.602512205017335,0
2023-04-24,EX003,Excavator,95,7.240158294049071,0.37540925888983834,0.6033465245040893,0
2023-04-25,EX003,Excavator,95,7.6025550899192265,1.574316009133367,0.6335462574932689,0
2023-04-26,EX003,Excavator,95,9.344196565447787,2.1081840097404116,0.7786830471206488,0
2023-04-27,EX003,Excavator,95,7.952781764148987,0.7462336688178326,0.6627318136790822,0
2023-04-28,EX003,Excavator,95,7.552264548702183,1.1237516607303697,0.6293553790585152,0
2023-04-29,EX003,Excavator,95,8.70368445071699,1.6240072555501361,0.7253070375597491,0
2023-04-30,EX003,Excavator,95,8.782629132042251,2.2493904130498494,0.7318857610035209,0
2023-05-01,EX003,Excavator,95,8.7580558929226,1.1722311502101872,0.7298379910768834,0
2023-05-02,EX003,Excavator,95,11.719496936094519,1.5846835123606944,0.9766247446745432,0
2023-05-03,EX003,Excavator,95,6.724935830677936,0.008434633894087051,0.5604113192231613,0
2023-05-04,EX003,Excavator,95,9.167763347938843,0.0,0.7639802789949036,0
2023-05-05,EX003,Excavator,95,7.985286350846701,1.82153053506879,0.6654405292372251,0
2023-05-06,EX003,Excavator,95,7.905830722606108,0.0,0.6588192268838423,0
2023-05-07,EX003,Excavator,95,9.053012185009322,1.444864588045127,0.7544176820841102,0
2023-05-08,EX003,Excavator,95,7.003165953681226,3.31896216749315,0.5835971628067688,0
2023-05-09,EX003,Excavator,95,7.749249993003429,0.16717890852996153,0.6457708327502857,0
2023-05-10,EX003,Excavator,95,7.809387218226008,0.9112056970923517,0.6507822681855007,0
2023-05-11,EX003,Excavator,95,8.116182548598031,0.640839839776822,0.6763485457165026,0
2023-05-12,EX003,Excavator,95,9.291075928652099,1.7428492620003606,0.7742563273876749,0
2023-05-13,EX003,Excavator,95,6.144631539787107,1.1156976517135964,0.5120526283155923,0
2023-05-14,EX003,Excavator,95,6.450641687096092,1.3118471142751678,0.5375534739246743,0
2023-05-15,EX003,Excavator,95,7.435757457910176,0.0,0.619646454825848,0
2023-05-16,EX003,Excavator,95,7.377783958284818,1.864358892280247,0.6148153298570681,0
2023-05-17,EX003,Excavator,95,6.394456298354626,0.0,0.5328713581962189,0
2023-05-18,EX003,Excavator,95,6.550990471867426,0.9098248811423324,0.5459158726556188,0
2023-05-19,EX003,Excavator,95,10.2608710137089,2.3478883407502282,0.8550725844757417,0
2023-05-20,EX003,Excavator,95,6.569905392314507,0.028360001876004848,0.547492116026209,0
2023-05-21,EX003,Excavator,95,9.902391496289066,1.1630469017612337,0.8251992913574222,0
2023-05-22,EX003,Excavator,95,7.883181433714271,0.856527190444218,0.656931786142856,0
2023-05-23,EX003,Excavator,95,7.517566458877159,1.7399419697094425,0.6264638715730966,0
2023-05-24,EX003,Excavator,95,4.666314928017125,0.0,0.38885957733476045,0
2023-05-25,EX003,Excavator,95,9.440868207637644,1.4882460190605442,0.786739017303137,0
2023-05-26,EX003,Excavator,95,8.360035312940685,1.5946732047452576,0.6966696094117237,0
2023-05-27,EX003,Excavator,95,6.561448946079406,1.2755360345970095,0.5467874121732839,0
2023-05-28,EX003,Excavator,95,7.768314115550126,0.8245888048133354,0.6473595096291772,0
2023-05-29,EX003,Excavator,95,8.24419437137726,0.0,0.6870161976147716,0
2023-05-30,EX003,Excavator,95,6.593768951530231,0.24826004962806414,0.5494807459608526,0
2023-05-31,EX003,Excavator,95,8.399530802163401,0.5118901800764305,0.6999609001802835,0
2023-06-01,EX003,Excavator,95,7.818430220311597,0.5626464439489027,0.6515358516926331,0
2023-06-02,EX003,Excavator,95,7.02435612825684,1.9515502011550294,0.58536301068807,0
2023-06-03,EX003,Excavator,95,12.0,1.6459606240481426,1.0,0
2023-06-04,EX003,Excavator,95,7.3334616926933975,1.6094943385146425,0.6111218077244498,0
2023-06-05,EX003,Excavator,95,7.226174546827499,0.944349462331089,0.6021812122356249,0
2023-06-06,EX003,Excavator,95,6.875517359467986,1.0735624597295317,0.5729597799556655,0
2023-06-07,EX003,Excavator,95,8.696354104982401,1.7912705468287025,0.7246961754152,0
2023-06-08,EX003,Excavator,95,9.685462609961984,1.46390205663701,0.8071218841634987,0
2023-06-09,EX003,Excavator,95,6.750454262704791,0.0,0.5625378552253992,0
2023-06-10,EX003,Excavator,95,7.5570386693708995,0.0,0.6297532224475749,0
2023-06-11,EX003,Excavator,95,8.564328924192822,1.0515761019217764,0.7136940770160685,0
2023-06-12,EX003,Excavator,95,6.789605719382925,3.5252759321296834,0.5658004766152437,0
2023-06-13,EX003,Excavator,95,9.511756957685256,9.847404007672502,0.7926464131404379,1
2023-06-14,EX003,Excavator,95,6.888707388520372,0.5573897030228824,0.5740589490433643,0
2023-06-15,EX003,Excavator,95,10.823329059573755,1.486678328015111,0.9019440882978129,0
2023-06-16,EX003,Excavator,95,6.009918795941181,2.7383479405381803,0.5008265663284318,0
2023-06-17,EX003,Excavator,95,9.004164058469081,0.22895459572600219,0.7503470048724235,0
2023-06-18,EX003,Excavator,95,8.933416882784616,1.9340761526709958,0.744451406898718,0
2023-06-19,EX003,Excavator,95,8.097327400537536,1.0990331310509593,0.6747772833781279,0
2023-06-20,EX003,Excavator,95,9.736259076046153,2.610776813653081,0.811354923003846,0
2023-06-21,EX003,Excavator,95,5.987948802420146,1.7054253500433851,0.49899573353501214,0
2023-06-22,EX003,Excavator,95,8.294450339349174,1.6147051429902257,0.6912041949457645,0
2023-06-23,EX003,Excavator,95,6.4046069201163665,0.8302677294881502,0.5337172433430305,0
2023-06-24,EX003,Excavator,95,5.541145082804929,0.018969439456513193,0.4617620902337441,0
2023-06-25,EX003,Excavator,95,7.694627611135481,0.2986270909235318,0.6412189675946235,0
2023-06-26,EX003,Excavator,95,9.230351652267466,2.6527214019712884,0.7691959710222888,0
2023-06-27,EX003,Excavator,95,8.464783382801176,0.0,0.7053986152334314,0
2023-06-28,EX003,Excavator,95,6.5951700405386715,1.012266924031334,0.5495975033782227,0
2023-06-29,EX003,Excavator,95,7.186252554601211,0.7968314032266641,0.5988543795501009,0
2023-06-30,EX003,Excavator,95,6.895368833873938,0.0,0.5746140694894949,0
2023-07-01,EX003,Excavator,95,10.763724908110728,1.1204236235424345,0.896977075675894,0
2023-07-02,EX003,Excavator,95,7.857518316462728,1.4662877797276936,0.6547931930385607,0
2023-07-03,EX003,Excavator,95,5.654374337134473,2.9928976279889374,0.47119786142787273,0
2023-07-04,EX003,Excavator,95,6.860553038064341,3.060818375690622,0.5717127531720284,0
2023-07-05,EX003,Excavator,95,9.873261025368524,0.0,0.8227717521140437,0
2023-07-06,EX003,Excavator,95,9.787039534962673,1.3747972435312188,0.8155866279135561,0
2023-07-07,EX003,Excavator,95,7.003598631790827,1.7995134501092664,0.5836332193159023,0
2023-07-08,EX003,Excavator,95,11.051291654586016,0.10180444862076476,0.9209409712155013,0
2023-07-09,EX003,Excavator,95,9.02432988327575,1.8785388076101381,0.7520274902729791,0
2023-07-10,EX003,Excavator,95,6.797736140174134,0.0,0.5664780116811778,0
2023-07-11,EX003,Excavator,95,6.462001394524047,1.1742973024079684,0.5385001162103372,0
2023-07-12,EX003,Excavator,95,10.552296031752917,1.4569057368276794,0.8793580026460764,0
2023-07-13,EX003,Excavator,95,6.71874467251141,0.0,0.5598953893759508,0
2023-07-14,EX003,Excavator,95,8.59326528879248,1.3414125114526274,0.7161054407327067,0
2023-07-15,EX003,Excavator,95,8.956124813241262,0.0,0.7463437344367718,0
2023-07-16,EX003,Excavator,95,7.166799528037024,0.0,0.5972332940030853,0
2023-07-17,EX003,Excavator,95,7.276360378402756,2.6696714852124646,0.6063633648668963,0
2023-07-18,EX003,Excavator,95,11.262717793702377,1.4726974935931194,0.9385598161418648,0
2023-07-19,EX003,Excavator,95,7.277872608317708,0.24924623063354778,0.6064893840264757,0
2023-07-20,EX003,Excavator,95,5.899911838808858,0.6559227182744425,0.4916593199007382,0
2023-07-21,EX003,Excavator,95,8.351862957148201,1.3851936179625852,0.6959885797623501,0
2023-07-22,EX003,Excavator,95,8.568585812603779,0.5004032065434483,0.7140488177169816,0
2023-07-23,EX003,Excavator,95,8.291961371082941,0.4254610048332227,0.6909967809235784,0
2023-07-24,EX003,Excavator,95,9.080190499600485,0.15974205906758643,0.7566825416333738,0
2023-07-25,EX003,Excavator,95,9.462867841945261,1.0637253549554533,0.7885723201621051,0
2023-07-26,EX003,Excavator,95,6.591912374580211,0.056778441836626614,0.5493260312150176,0
2023-07-27,EX003,Excavator,95,6.244149880667864,0.0,0.5203458233889887,0
2023-07-28,EX003,Excavator,95,7.989409219556187,0.28930515084071573,0.6657841016296823,0
2023-07-29,EX003,Excavator,95,4.845348906261258,0.035054737078905385,0.40377907552177145,0
2023-07-30,EX003,Excavator,95,7.868656228846638,0.0,0.6557213524038865,0
2023-07-31,EX003,Excavator,95,6.36447818522995,0.712790059082287,0.5303731821024958,0
2023-08-01,EX003,Excavator,95,9.701502002945368,2.493372547913758,0.8084585002454473,0
2023-08-02,EX003,Excavator,95,6.423931299793239,0.0,0.5353276083161033,0
2023-08-03,EX003,Excavator,95,7.067790476176765,0.8155539779875519,0.5889825396813971,0
2023-08-04,EX003,Excavator,95,8.723074151782091,0.4731952038475794,0.726922845981841,0
2023-08-05,EX003,Excavator,95,8.9198870488372,2.337069110326329,0.7433239207364334,0
2023-08-06,EX003,Excavator,95,6.839618241329095,0.6944468821246368,0.5699681867774246,0
2023-08-07,EX003,Excavator,95,8.269048606528774,1.7671395054954582,0.6890873838773978,0
2023-08-08,EX003,Excavator,95,8.499879658277186,1.9752187150732807,0.7083233048564321,0
2023-08-09,EX003,Excavator,95,6.988604780648996,0.7348036219827037,0.5823837317207496,0
2023-08-10,EX003,Excavator,95,8.85802501523487,6.645915869593847,0.7381687512695726,1
2023-08-11,EX003,Excavator,95,8.11661842465449,1.3928219014647247,0.6763848687212075,0
