date,planned_blasts,blasting_delay_hours,delay_reason
2024-10-07,1,0.3730028854511611,None
2024-10-08,2,0.25237106238181106,None
2024-10-09,2,4.337256677924723,Material_Availability
2024-10-10,0,0.1173608491815186,None
2024-10-11,0,0.2739073293028076,Equipment
2024-10-12,2,0.4680815236056717,Equipment
2024-10-13,0,1.0106423845277062,Safety_Clearance
2024-10-14,0,0.08749087765374154,Material_Availability
2024-10-15,1,1.874755503259927,None
2024-10-16,3,2.612941135166916,None
2024-10-17,2,1.3012926400542,None
2024-10-18,0,2.316820116736646,None
2024-10-19,0,1.37180111943652,None
2024-10-20,2,1.1558921696908702,Equipment
2024-10-21,0,1.9981253321936798,None
2024-10-22,0,3.3761459467668873,None
2024-10-23,1,2.0926869881893406,None
2024-10-24,0,0.4733157589952852,None
2024-10-25,1,0.35740794570180096,None
2024-10-26,0,0.5129648810320857,Material_Availability
2024-10-27,2,0.9557076937556089,Equipment
2024-10-28,2,0.8914941867115295,Material_Availability
2024-10-29,1,0.6292110528421574,Safety_Clearance
2024-10-30,1,0.2338658315156927,None
2024-10-31,0,6.288692235860231,None
2024-11-01,0,1.9710230352470373,None
2024-11-02,2,0.3305796955808606,None
2024-11-03,1,1.018875323107174,None
2024-11-04,1,0.5964409812667544,Safety_Clearance
2024-11-05,2,3.220382543620997,None
2024-11-06,0,2.130510086154706,Weather
2024-11-07,1,0.5573215354372083,Material_Availability
2024-11-08,2,2.8008115069618076,Equipment
2024-11-09,1,0.13509023547598387,None
2024-11-10,0,2.146528492195465,Material_Availability
2024-11-11,2,0.4689096820143887,None
2024-11-12,0,0.4084444040265612,None
2024-11-13,1,1.1019740624246739,Equipment
2024-11-14,1,0.3734735331482407,None
2024-11-15,1,0.050190593145541564,None
2024-11-16,0,0.35470232332372126,None
2024-11-17,1,0.14976144639612982,None
2024-11-18,2,0.7074737954787649,None
2024-11-19,3,1.8423707615305374,None
2024-11-20,1,2.762153371809924,Safety_Clearance
2024-11-21,2,1.1190089792342028,None
2024-11-22,1,3.698030337851318,Equipment
2024-11-23,2,0.4252520472981617,None
2024-11-24,1,0.3759425346165608,None
2024-11-25,1,3.8251851388488007,None
2024-11-26,1,3.6617266234804804,Weather
2024-11-27,3,0.37981310352211395,None
2024-11-28,1,1.4825251320043586,None
2024-11-29,0,2.1400718050464356,None
2024-11-30,1,0.17644911210857295,None
2024-12-01,0,0.7491155964696163,Weather
2024-12-02,2,0.15722747963058367,None
2024-12-03,2,0.6383303010227835,None
2024-12-04,1,0.3063116896591576,None
2024-12-05,0,0.8030972560114893,None
2024-12-06,0,1.408034244754806,Safety_Clearance
2024-12-07,0,1.2215336415201503,None
2024-12-08,2,3.8026371688913976,Weather
2024-12-09,3,1.0287093613666614,Material_Availability
2024-12-10,1,1.0105778103765966,None
2024-12-11,1,0.3431423713860571,None
2024-12-12,3,0.47984726816615997,None
2024-12-13,4,0.024313037430544065,Weather
2024-12-14,1,3.891728734926092,Equipment
2024-12-15,2,7.051791708930818,Weather
2024-12-16,1,0.1734229070212675,Safety_Clearance
2024-12-17,2,0.8747569917804562,None
2024-12-18,1,0.02511187103508908,None
2024-12-19,1,3.9086212119558326,None
2024-12-20,2,0.1897538444858104,Equipment
2024-12-21,1,0.899630602439448,Equipment
2024-12-22,1,1.6409690716232892,None
2024-12-23,2,0.6606326172465158,Safety_Clearance
2024-12-24,0,0.7770844040027104,None
2024-12-25,1,0.5351460473526084,Material_Availability
2024-12-26,1,0.8544466230992467,Weather
2024-12-27,0,0.5053398265471539,None
2024-12-28,0,0.7885509736428744,None
2024-12-29,3,1.2760065820216746,None
2024-12-30,1,0.45109029445803694,None
2024-12-31,0,0.04721647134177452,None
2025-01-01,2,1.2728200628249111,None
2025-01-02,1,0.07597069426148943,None
2025-01-03,0,1.381553969193574,Material_Availability
2025-01-04,0,0.2062969695826696,None
2025-01-05,2,1.8620762881263864,None
2025-01-06,4,1.0394550627479546,None
2025-01-07,4,3.9575992305330434,None
2025-01-08,3,0.4232477932664108,None
2025-01-09,1,1.9745185648357073,Equipment
2025-01-10,1,3.4118502265896558,Material_Availability
2025-01-11,0,3.9690764892052837,None
2025-01-12,1,0.6026951411955294,Weather
2025-01-13,0,0.5752656489549683,Weather
2025-01-14,2,0.19635760094976587,Weather
2025-01-15,1,2.3635928981456806,Equipment
2025-01-16,1,2.147729472703681,Equipment
2025-01-17,1,1.0364550679267888,Safety_Clearance
2025-01-18,0,1.154707388858582,Equipment
2025-01-19,1,0.7970245434889409,None
2025-01-20,3,3.3848709784001456,Material_Availability
2025-01-21,2,0.9724137540101594,Material_Availability
2025-01-22,1,0.8487287384959903,None
2025-01-23,1,0.5439799072055169,None
2025-01-24,0,7.060827227550218,Equipment
2025-01-25,3,1.4156818305633636,Safety_Clearance
2025-01-26,1,0.24482969186410375,Equipment
2025-01-27,0,2.1009038798826714,Safety_Clearance
2025-01-28,0,5.6360869194224215,None
2025-01-29,0,2.4378543857187154,None
2025-01-30,3,2.705075326060111,Weather
2025-01-31,0,1.4575185589870328,Equipment
2025-02-01,0,0.6632732010705911,Safety_Clearance
2025-02-02,1,1.3035174695812797,None
2025-02-03,2,0.5395687198430839,None
2025-02-04,0,0.5505431544279364,None
2025-02-05,2,0.3252774147253996,None
2025-02-06,1,4.481115386511142,Equipment
2025-02-07,1,0.31030575254858495,None
2025-02-08,4,0.06937268657475987,None
2025-02-09,2,2.43274287279878,Weather
2025-02-10,0,1.473449650047471,Weather
2025-02-11,0,0.5629813693013024,Material_Availability
2025-02-12,1,0.3631165120574017,None
2025-02-13,4,1.6200809576477824,Safety_Clearance
2025-02-14,2,2.030417918203496,None
2025-02-15,2,1.5183390657498324,Weather
2025-02-16,1,1.0574894406812287,None
2025-02-17,2,0.0820978411419444,Safety_Clearance
2025-02-18,0,1.6663537355604454,None
2025-02-19,1,0.9943903164069173,None
2025-02-20,2,1.0127155007541702,Weather
2025-02-21,1,0.7820958192104219,Equipment
2025-02-22,3,1.317926026945344,None
2025-02-23,1,0.24225224839578757,Safety_Clearance
2025-02-24,1,0.6876106479207519,Material_Availability
2025-02-25,0,1.157927970420942,None
2025-02-26,1,0.8054405847365043,Weather
2025-02-27,0,0.2281509107421333,None
2025-02-28,3,1.1609767017047647,Material_Availability
2025-03-01,1,0.2684921638810817,None
2025-03-02,3,0.47626218764467443,Material_Availability
2025-03-03,4,1.8333943183899244,None
2025-03-04,2,0.6339429521054125,None
2025-03-05,2,0.43866179758655083,Material_Availability
2025-03-06,0,0.8757930597257672,Weather
2025-03-07,1,4.808174402598879,Weather
2025-03-08,1,0.9458547446756734,Weather
2025-03-09,4,1.8279787756220878,Weather
2025-03-10,1,0.5158880347799171,None
2025-03-11,1,0.4455368614931223,None
2025-03-12,1,2.387781693213697,Safety_Clearance
2025-03-13,1,1.3541822737716227,Safety_Clearance
2025-03-14,0,0.5354120080385701,None
2025-03-15,3,0.5720716676457207,None
2025-03-16,0,1.9023204726553877,None
2025-03-17,0,2.3010874828829806,None
2025-03-18,1,0.2661609903475623,Weather
2025-03-19,1,1.5305105205351723,Weather
2025-03-20,1,1.3642552388852358,None
2025-03-21,0,1.9035622150911438,None
2025-03-22,1,0.34369498990916303,Weather
2025-03-23,2,7.465763831436803,None
2025-03-24,4,0.33094920256215477,None
2025-03-25,1,3.0696257689418722,None
2025-03-26,3,1.779812996832856,Weather
2025-03-27,1,1.1933507977100177,Material_Availability
2025-03-28,0,0.4034431056922705,None
2025-03-29,0,1.2766019730531357,None
2025-03-30,1,0.7323525074307635,None
2025-03-31,1,2.4685149244968305,Material_Availability
2025-04-01,2,0.07363659981321882,Weather
2025-04-02,0,0.9472723498961528,None
2025-04-03,1,7.366540451025063,None
2025-04-04,2,2.2957525745927967,Safety_Clearance
2025-04-05,1,0.8791605739159112,None
2025-04-06,4,1.048028920497323,None
2025-04-07,0,0.27824515125148536,Equipment
2025-04-08,2,0.8637070621454257,Equipment
2025-04-09,0,2.3190946517589737,Safety_Clearance
2025-04-10,2,1.2147636400865651,Weather
2025-04-11,0,1.2772945262768751,Equipment
2025-04-12,2,1.0976125338398999,None
2025-04-13,0,2.9489114768819333,None
2025-04-14,0,2.152508134282823,Material_Availability
2025-04-15,0,0.013102531095985165,None
2025-04-16,0,1.2623453662632715,Equipment
2025-04-17,3,1.2649096130069108,Material_Availability
2025-04-18,1,1.9367809711808177,None
2025-04-19,0,0.45701910428739745,Weather
2025-04-20,0,6.871376156983285,None
2025-04-21,1,1.1049838240615824,Material_Availability
2025-04-22,1,2.371766433231962,None
2025-04-23,2,0.6798290986638946,None
2025-04-24,2,0.9074234431379972,None
2025-04-25,1,1.705111605696442,None
2025-04-26,2,1.931762209215165,None
2025-04-27,0,0.2161124483723862,Equipment
2025-04-28,1,0.18317539793971666,None
2025-04-29,0,1.8412402719198493,None
2025-04-30,1,0.014857905787469476,Weather
2025-05-01,0,3.449635981819033,None
2025-05-02,1,1.9575522545924946,Equipment
2025-05-03,1,2.4285114971780652,None
2025-05-04,2,1.9961964343031076,None
2025-05-05,1,1.3525861240046673,None
2025-05-06,3,6.58649785867199,Safety_Clearance
2025-05-07,1,0.034210909925345666,Weather
2025-05-08,0,0.7972771492267952,None
2025-05-09,3,4.338877153469367,None
2025-05-10,1,0.4632557143312576,None
2025-05-11,0,1.0062318188702588,None
2025-05-12,2,2.0337550116039473,None
2025-05-13,0,0.6555865774194135,Equipment
2025-05-14,2,1.4414432835670172,None
2025-05-15,0,2.483662117251268,None
2025-05-16,1,0.21797589933285408,None
2025-05-17,2,1.1608600812363306,None
2025-05-18,4,0.005525954702780446,None
2025-05-19,2,0.21217263890053434,None
2025-05-20,2,4.850481163486605,None
2025-05-21,0,0.04728025667975119,Weather
2025-05-22,1,1.1178955249856863,None
2025-05-23,1,0.35439433246466345,None
2025-05-24,3,0.24481400649254192,Material_Availability
2025-05-25,2,1.4882695479290213,None
2025-05-26,0,2.670247270395663,None
2025-05-27,1,0.9581483872017562,None
2025-05-28,0,0.028465993267349696,None
2025-05-29,1,1.652280610216962,None
2025-05-30,1,1.439916489187857,None
2025-05-31,3,5.074490854172667,Safety_Clearance
2025-06-01,0,1.6668667373418078,Equipment
2025-06-02,0,0.8524589367193478,Equipment
2025-06-03,1,1.0479945281324663,None
2025-06-04,1,2.1150664807351767,None
2025-06-05,1,1.3835267040217776,None
2025-06-06,1,0.586052772696268,None
2025-06-07,0,0.42491466563428504,Material_Availability
2025-06-08,1,1.899158460613772,Weather
2025-06-09,0,0.8971530108356005,None
2025-06-10,1,0.5779387590052758,Safety_Clearance
2025-06-11,0,2.615219108543351,Material_Availability
2025-06-12,3,0.5656160089418827,None
2025-06-13,1,2.3721274217763257,Material_Availability
2025-06-14,0,1.6339687881517335,None
2025-06-15,0,1.3800782713319726,None
2025-06-16,4,0.024021812273506894,Material_Availability
2025-06-17,4,4.551890233308569,Equipment
2025-06-18,0,0.764758877536567,None
2025-06-19,1,2.6792746498923177,None
2025-06-20,4,1.018190269480862,None
2025-06-21,1,0.6120130151324316,Safety_Clearance
2025-06-22,0,1.8433720943223366,None
2025-06-23,0,0.8306450307957685,Material_Availability
2025-06-24,0,4.851615386115671,None
2025-06-25,2,0.09077348811750352,None
2025-06-26,3,0.2012857958804834,Weather
2025-06-27,1,0.41989676492917505,None
2025-06-28,0,0.4418331532238512,Equipment
2025-06-29,1,2.42789412898463,None
2025-06-30,1,0.7864385111829881,None
2025-07-01,2,2.7821423582202476,Safety_Clearance
2025-07-02,0,3.08115307912886,Equipment
2025-07-03,0,3.5057784255111217,Weather
2025-07-04,1,3.443156917782591,None
2025-07-05,0,1.3836531657845417,Material_Availability
2025-07-06,1,0.014697360295112299,None
2025-07-07,1,1.768835016097471,None
2025-07-08,2,0.9720616373491668,Equipment
2025-07-09,3,1.5318108672653712,None
2025-07-10,0,3.129441185913516,None
2025-07-11,1,0.24236416061707772,None
2025-07-12,0,0.7066378245891618,None
2025-07-13,1,0.8353460569316921,None
2025-07-14,1,2.6179136892191734,None
2025-07-15,0,0.46753233800661487,Weather
2025-07-16,1,0.44149539093735224,Equipment
2025-07-17,2,0.10145143341848725,Safety_Clearance
2025-07-18,3,0.7112903684104874,None
2025-07-19,2,0.5686107697493534,Weather
2025-07-20,1,0.401833683825091,None
2025-07-21,4,0.25121942764908695,None
2025-07-22,0,1.0554799095708547,None
2025-07-23,0,3.1205181580547503,None
2025-07-24,1,0.1481650148772451,None
2025-07-25,2,0.2053826157685276,Weather
2025-07-26,2,0.6441448190091541,Safety_Clearance
2025-07-27,2,0.13172301181180796,None
2025-07-28,2,0.4035248029167,None
2025-07-29,2,2.066249102949615,None
2025-07-30,1,0.4072762217877304,Weather
2025-07-31,1,1.0045683155879883,None
2025-08-01,2,0.20603464613641165,Equipment
2025-08-02,0,1.588767897069132,None
2025-08-03,2,1.8487273489973157,Equipment
2025-08-04,1,0.9567707344762771,Equipment
2025-08-05,0,0.8049453441220127,None
2025-08-06,1,0.030687355422963327,Material_Availability
2025-08-07,4,3.005097093544127,None
2025-08-08,4,2.668532278370159,None
2025-08-09,2,0.2440202145528949,Safety_Clearance
2025-08-10,1,1.2192107463966286,Safety_Clearance
2025-08-11,0,0.8913637904936909,None
2025-08-12,3,2.7125759632819655,Safety_Clearance
2025-08-13,1,0.6259610220520866,None
2025-08-14,0,0.23655939426517986,Equipment
2025-08-15,0,1.4138466872804583,None
2025-08-16,3,0.044768903432435475,None
2025-08-17,1,0.3162942356427757,Safety_Clearance
2025-08-18,1,0.3614526491793577,None
2025-08-19,0,3.8758802376648562,None
2025-08-20,0,0.7787773674279108,Equipment
2025-08-21,3,0.4504256106940353,Material_Availability
2025-08-22,1,0.08834577665533987,None
2025-08-23,0,0.07854608531380346,Weather
2025-08-24,1,0.9102579588981415,Safety_Clearance
2025-08-25,1,1.2424888982297548,Material_Availability
2025-08-26,1,0.3603346782767229,None
2025-08-27,0,0.49509652677144483,None
2025-08-28,0,4.029465639025431,None
2025-08-29,0,0.35831248594550924,None
2025-08-30,2,1.071563707443044,Weather
2025-08-31,1,3.075101560016682,Weather
2025-09-01,0,1.3825472502239422,Weather
2025-09-02,2,1.4479010666102539,Weather
2025-09-03,1,1.1466981284390396,None
2025-09-04,0,1.1987171246140738,None
2025-09-05,1,1.5818932541192905,None
2025-09-06,2,0.7571856900258865,None
2025-09-07,1,1.2653088463473354,None
2025-09-08,0,0.07518904684986842,Equipment
2025-09-09,2,2.271231761170267,None
2025-09-10,1,1.7684019346061803,Safety_Clearance
2025-09-11,0,2.073686993571842,None
2025-09-12,2,1.1691714272707734,Weather
2025-09-13,0,1.1273861224091877,None
2025-09-14,1,0.18310938854464487,None
2025-09-15,0,0.6925655711548939,Material_Availability
2025-09-16,0,0.19170369534746368,Weather
2025-09-17,1,0.8647278090446008,None
2025-09-18,2,0.2125102436773369,None
2025-09-19,0,1.3059141434382455,Equipment
2025-09-20,1,0.590887178420201,None
2025-09-21,1,0.27455085114748634,None
2025-09-22,1,2.354055913007085,Equipment
2025-09-23,0,3.375598972739362,None
2025-09-24,0,7.580921350427941,None
2025-09-25,0,5.203591146571453,None
2025-09-26,1,0.91272965256495,Material_Availability
2025-09-27,2,0.1612471979747956,None
2025-09-28,2,1.1968860685550968,Weather
2025-09-29,1,5.072607876504648,Weather
2025-09-30,1,0.5786218208675387,Weather
2025-10-01,1,0.20967993211571317,None
2025-10-02,2,1.0271213910510542,None
2025-10-03,1,0.23034958360260294,None
2025-10-04,1,2.056726532433899,Weather
2025-10-05,0,1.6476972753234014,None
2025-10-06,2,0.02104740366849059,None
2025-10-07,1,0.14905965485567207,None
2025-10-08,1,2.678929140105582,None
2025-10-09,1,0.4122039649223948,None
2025-10-10,1,1.0310262448785872,None
2025-10-11,2,0.2545725862594593,None
2025-10-12,0,1.9834815018423917,None
2025-10-13,1,2.0874239664645913,None
2025-10-14,0,1.371404811020779,Equipment
2025-10-15,3,0.6061376694516419,Weather
2025-10-16,4,1.213923457440386,None
2025-10-17,2,0.2363121642266875,None
2025-10-18,0,3.9883039876411566,Equipment
2025-10-19,0,2.7333728257411845,None
2025-10-20,1,0.3259948565669992,Equipment
2025-10-21,1,1.522677439478045,None
2025-10-22,0,0.43258932152756335,Material_Availability
2025-10-23,0,0.26563032208456583,None
2025-10-24,1,0.3938972011602784,None
2025-10-25,0,1.1805716874267143,Weather
2025-10-26,1,0.24015143618292603,Safety_Clearance
2025-10-27,0,0.3781029725572106,None
2025-10-28,2,3.456297430188015,None
2025-10-29,1,0.8077787176013285,None
2025-10-30,1,2.134433186763599,None
2025-10-31,2,0.11094889084070765,Weather
2025-11-01,0,3.1968768815238233,Material_Availability
2025-11-02,2,1.4233361700653524,None
2025-11-03,2,1.4833688271158114,Weather
2025-11-04,1,0.3966525491706493,Safety_Clearance
2025-11-05,2,0.5118638389936235,Equipment
2025-11-06,1,1.0021113946598768,None
2025-11-07,0,1.9117160916765452,None
2025-11-08,4,0.47310020456081214,Equipment
2025-11-09,2,2.8932135036804567,None
2025-11-10,0,6.109334326607755,None
2025-11-11,0,1.0810223392313625,Weather
2025-11-12,1,1.5557819128874146,None
2025-11-13,2,4.479363544896913,None
2025-11-14,2,1.5544670691507498,Safety_Clearance
2025-11-15,2,1.5903435140666002,None
2025-11-16,0,0.07862690274372937,None
2025-11-17,0,1.8812127713072933,Equipment
2025-11-18,2,1.0067389712788795,None
2025-11-19,1,1.612531366702417,Equipment
2025-11-20,1,2.2929697293547178,Equipment
2025-11-21,1,1.1520171046337406,None
2025-11-22,0,0.4260185816404079,Equipment
2025-11-23,1,2.8851573504416947,None
2025-11-24,1,2.5632150832392036,Weather
2025-11-25,0,0.22076235720672463,Equipment
2025-11-26,1,0.6728472797428457,None
2025-11-27,2,3.098487697124324,None
2025-11-28,3,2.356753756422699,Safety_Clearance
2025-11-29,1,3.4357543433617748,None
2025-11-30,0,0.31223380816048524,None
2025-12-01,1,1.2019942112868307,Safety_Clearance
2025-12-02,3,0.9675059938950732,None
2025-12-03,2,0.35524418414903725,Material_Availability
2025-12-04,0,1.0454245047788278,None
2025-12-05,3,0.45761586321083836,Equipment
2025-12-06,3,2.348249835060063,None
2025-12-07,2,4.932701372908033,Weather
2025-12-08,1,2.556220715507486,None
2025-12-09,1,1.858807962242589,None
2025-12-10,3,1.2669189008495256,Weather
2025-12-11,0,0.24939162691044375,None
2025-12-12,1,6.337055412572689,Equipment
2025-12-13,1,0.9047493460875946,None
2025-12-14,0,0.1600881289473135,None
2025-12-15,3,0.5569424901560803,None
2025-12-16,0,5.681352720433801,None
2025-12-17,1,0.04332195157676571,Safety_Clearance
2025-12-18,1,0.35040811840635433,Material_Availability
2025-12-19,0,1.8192414720131072,Weather
2025-12-20,1,1.9584439422374542,None
2025-12-21,4,1.7154190127692224,Weather
2025-12-22,0,1.048176987252647,None
2025-12-23,0,0.3652648975564333,Equipment
2025-12-24,3,0.43461586255672635,Equipment
2025-12-25,2,0.37640447887732764,None
2025-12-26,0,7.794927279809252,None
2025-12-27,4,0.13803692596100592,None
2025-12-28,0,2.1349963778226724,Safety_Clearance
2025-12-29,1,2.522146532706522,Safety_Clearance
2025-12-30,2,0.0319111990327163,Safety_Clearance
2025-12-31,0,0.0025514079775714096,Safety_Clearance
